,Season,Date,Time,Stadium,Team1,Team1_Pitcher,T,Result,Team2,Team2_Pitcher,T2,Win_Pit,Lose_Pit,Save,Audience
320,정규,2016-09-15,,@잠실,KIA,양현종,,L 3:5,LG,허프,,허프,양현종,임정우,"26,000"
321,정규,2016-09-16,,@잠실,KIA,헥터,,L 1:3,LG,우규민,,우규민,헥터,임정우,"26,000"
322,정규,2016-09-27,,챔피언스필드,KIA,양현종,,L 1:6,LG,허프,,허프,양현종,,"14,505"
323,플레이오프,2002-10-26,,광주,KIA,,,L 2:6,LG,,,,,,
324,플레이오프,2002-10-27,,광주,KIA,,,W 5:4,LG,,,,,,
325,플레이오프,2002-10-29,,@잠실,KIA,,,W 5:0,LG,,,,,,
326,플레이오프,2002-10-30,,@잠실,KIA,,,L 2:3,LG,,,,,,
327,플레이오프,2002-11-01,,광주,KIA,,,L 2:8,LG,,,,,,
328,시즌,날짜,시간,구장,팀,팀 선발,T,결과,상대팀,상대선발,T,승리투수,패전투수,세이브,관중
329,정규,2013-04-23,,@마산,KIA,,,우천,NC,,,,,,
330,정규,2013-04-24,,@마산,KIA,,,D 5:5,NC,,,,,,
331,정규,2013-04-25,,@마산,KIA,,,W 11:4,NC,,,,,,
332,정규,2013-05-24,,광주,KIA,,,L 5:10,NC,,,,,,
333,정규,2013-05-25,,광주,KIA,,,L 2:9,NC,,,,,,
334,정규,2013-05-26,,광주,KIA,,,W 7:4,NC,,,,,,
335,정규,2013-06-11,,광주,KIA,,,W 7:2,NC,,,,,,
336,정규,2013-06-12,,광주,KIA,,,W 2:1,NC,,,,,,
337,정규,2013-06-13,,광주,KIA,,,W 8:7,NC,,,,,,
338,정규,2013-07-26,,@마산,KIA,,,L 4:5,NC,,,,,,
339,정규,2013-07-27,,@마산,KIA,,,L 4:8,NC,,,,,,
340,정규,2013-07-28,,@마산,KIA,,,W 8:4,NC,,,,,,
341,정규,2013-08-08,,@마산,KIA,,,L 4:5,NC,,,,,,
342,정규,2013-08-09,,@마산,KIA,,,W 5:2,NC,,,,,,
343,정규,2013-08-31,,광주,KIA,,,L 3:7,NC,,,,,,
344,정규,2013-09-01,,광주,KIA,,,L 3:12,NC,,,,,,
345,정규,2013-09-30,,@마산,KIA,,,W 3:0,NC,,,,,,
346,정규,2014-04-01,,광주,KIA,양현종,L,W 1:0,NC,이재학,RU,양현종,손민한,어센시오,"22,000"
347,정규,2014-04-02,,광주,KIA,임준섭,L,L 7:8,NC,찰리,R,임창민,서재응,김진성,"7,854"
348,정규,2014-04-03,,광주,KIA,박경태,L,L 3:9,NC,웨버,R,웨버,박경태,,"7,556"
349,정규,2014-05-13,,@마산,KIA,임준섭,L,L 5:6,NC,웨버,R,손민한,심동섭,,
350,정규,2014-05-14,,@마산,KIA,김진우,R,L 5:9,NC,에릭,R,임창민,김태영,,
351,정규,2014-05-15,,@마산,KIA,양현종,L,W 6:5,NC,이민호,R,양현종,이민호,,
352,정규,2014-05-30,,광주,KIA,임준섭,L,L 6:8,NC,이재학,RU,이재학,임준섭,김진성,
353,정규,2014-05-31,,광주,KIA,김진우,R,L 7:8,NC,이민호,R,고창성,김지훈,김진성,
354,정규,2014-06-01,,광주,KIA,양현종,L,W 6:5,NC,웨버,R,양현종,웨버,어센시오,
355,정규,2014-07-29,,@마산,KIA,서재응,R,L 3:7,NC,찰리,R,찰리,서재응,,"7,267"
356,정규,2014-07-30,,@마산,KIA,임준섭,L,L 4:5,NC,이재학,RU,원종현,심동섭,김진성,"7,611"
357,정규,2014-07-31,,@마산,KIA,김병현,R,L 1:9,NC,웨버,R,웨버,김병현,,"7,817"
358,정규,2014-08-12,,광주,KIA,양현종,L,W 4:1,NC,에릭,R,양현종,에릭,어센시오,
359,정규,2014-08-13,,광주,KIA,토마스,L,L 3:4,NC,이재학,RU,이민호,임준섭,김진성,
360,정규,2014-09-06,,@마산,KIA,양현종,L,W 9:0,NC,웨버,R,양현종,웨버,,
361,정규,2014-09-07,,@마산,KIA,토마스,L,L 3:6,NC,찰리,R,찰리,토마스,손민한,
362,정규,2015-04-07,,광주,KIA,스틴슨,R,L 3:5,NC,해커,R,해커,스틴슨,김진성,"7,101"
363,정규,2015-04-08,,광주,KIA,임기준,L,L 5:13,NC,이재학,RU,최금강,임기준,,"6,852"
364,정규,2015-04-09,,광주,KIA,양현종,L,L 2:4,NC,찰리,R,찰리,양현종,김진성,"9,078"
365,정규,2015-05-05,,@마산,KIA,험버,R,L 3:7,NC,손민한,R,손민한,험버,,"11,000"
366,정규,2015-05-06,,@마산,KIA,양현종,L,L 4:5,NC,박명환,R,임창민,윤석민,,"4,760"
367,정규,2015-05-07,,@마산,KIA,스틴슨,R,W 4:2,NC,해커,R,스틴슨,최금강,윤석민,"4,882"
368,정규,2015-05-29,,광주,KIA,양현종,L,W 13:3,NC,이태양,RU,양현종,이태양,,"12,825"
369,정규,2015-05-30,,광주,KIA,스틴슨,R,L 6:11,NC,찰리,R,이민호,한승혁,임창민,"15,073"
370,정규,2015-05-31,,광주,KIA,임준혁,R,L 6:7,NC,손정욱,L,박진우,임준혁,임창민,"12,714"
371,정규,2015-06-23,,@마산,KIA,스틴슨,R,W 7:4,NC,스튜어트,R,스틴슨,김진성,윤석민,"5,513"
372,정규,2015-06-24,,@마산,KIA,서재응,R,L 1:8,NC,손민한,R,손민한,서재응,,"5,495"
373,정규,2015-06-25,,@마산,KIA,,,우천,NC,,,,,,
374,정규,2015-08-08,,@마산,KIA,임준혁,R,L 2:9,NC,해커,R,해커,임준혁,,"9,143"
375,정규,2015-08-09,,@마산,KIA,양현종,L,W 9:2,NC,이재학,RU,양현종,이재학,,"7,709"
376,정규,2015-09-08,,광주,KIA,양현종,L,L 1:5,NC,해커,R,해커,양현종,,"6,203"
377,정규,2015-09-09,,광주,KIA,스틴슨,R,W 6:2,NC,이태양,RU,스틴슨,최금강,,"6,895"
378,정규,2015-09-24,,@마산,KIA,유창식,L,L 5:16,NC,스튜어트,R,스튜어트,유창식,,"4,588"
379,정규,2016-04-01,,@마산,KIA,양현종,,L 4:5,NC,해커,,최금강,지크,임창민,"11,000"
380,정규,2016-04-02,,@마산,KIA,헥터,,W 4:3,NC,스튜어트,,헥터,스튜어트,곽정철,"10,387"
381,정규,2016-04-03,,@마산,KIA,윤석민,,우천,NC,이재학,,,,,
382,정규,2016-05-27,,챔피언스필드,KIA,한기주,,L 7:13,NC,이민호,,이민호,한기주,,"11,051"
383,정규,2016-05-28,,챔피언스필드,KIA,지크,,L 5:13,NC,스튜어트,,스튜어트,지크,,"17,068"
384,정규,2016-05-29,,챔피언스필드,KIA,정용운,,L 8:9,NC,이태양,,최금강,홍건희,임창민,"9,113"
385,정규,2016-06-24,,@마산,KIA,헥터,,W 6:2,NC,이태양,,헥터,김진성,,"6,011"
386,정규,2016-06-25,,@마산,KIA,지크,,W 9:0,NC,이재학,,지크,이재학,,"11,000"
387,정규,2016-06-26,,@마산,KIA,임준혁,,W 15:4,NC,정수민,,심동섭,정수민,,"10,226"
388,정규,2016-07-22,,챔피언스필드,KIA,홍건희,,W 9:4,NC,정수민,,홍건희,정수민,,"8,334"
389,정규,2016-07-23,,챔피언스필드,KIA,임기준,,L 0:5,NC,스튜어트,,스튜어트,임기준,,"14,225"
390,정규,2016-07-24,,챔피언스필드,KIA,양현종,,L 2:8,NC,이재학,,원종현,양현종,임창민,"9,458"
391,정규,2016-08-23,,@마산,KIA,김윤동,,L 1:12,NC,구창모,,구창모,김윤동,,"7,124"
392,정규,2016-08-24,,@마산,KIA,고효준,,W 6:3,NC,이재학,,한승혁,원종현,임창용,"5,683"
393,정규,2016-09-08,,챔피언스필드,KIA,고효준,,W 7:4,NC,구창모,,임창용,강장산,한승혁,"9,027"
394,정규,2016-09-09,,챔피언스필드,KIA,홍건희,,L 7:8,NC,이재학,,이재학,김진우,임창민,"11,928"
395,정규,2016-09-23,,@마산,KIA,헥터,,L 7:11,NC,해커,,배재환,한승혁,,"6,563"
396,시즌,날짜,시간,구장,팀,팀 선발,T,결과,상대팀,상대선발,T,승리투수,패전투수,세이브,관중
397,정규,2001-08-02,,@인천,KIA,,,L 2:6,SK,,,,,,
398,정규,2001-08-07,,광주,KIA,,,W 7:4,SK,,,,,,
399,정규,2001-08-08,,광주,KIA,,,L 7:8,SK,,,,,,
400,정규,2001-08-09,,광주,KIA,,,W 3:2,SK,,,,,,
401,정규,2001-09-04,,@인천,KIA,,,W 5:2,SK,,,,,,
402,정규,2001-09-05,,@인천,KIA,,,W 7:2,SK,,,,,,
403,정규,2001-09-06,,@인천,KIA,,,W 5:1,SK,,,,,,
404,정규,2002-04-12,,광주,KIA,,,L 2:7,SK,,,,,,
405,정규,2002-04-13,,광주,KIA,,,W 5:4,SK,,,,,,
406,정규,2002-04-14,,광주,KIA,,,W 5:0,SK,,,,,,
407,정규,2002-05-10,,@문학,KIA,,,L 0:2,SK,,,,,,
408,정규,2002-05-11,,@문학,KIA,,,L 0:7,SK,,,,,,
409,정규,2002-05-12,,@문학,KIA,,,L 3:8,SK,,,,,,
410,정규,2002-06-01,,광주,KIA,,,W 3:2,SK,,,,,,
411,정규,2002-06-02,,광주,KIA,,,W 7:4,SK,,,,,,
412,정규,2002-07-09,,@문학,KIA,,,W 7:6,SK,,,,,,
413,정규,2002-07-10,,@문학,KIA,,,L 4:9,SK,,,,,,
414,정규,2002-07-11,,@문학,KIA,,,W 6:5,SK,,,,,,
415,정규,2002-08-01,,광주,KIA,,,L 1:3,SK,,,,,,
416,정규,2002-08-02,,광주,KIA,,,W 7:2,SK,,,,,,
417,정규,2002-08-17,,광주,KIA,,,W 2:1,SK,,,,,,
418,정규,2002-08-18,,광주,KIA,,,W 7:5,SK,,,,,,
419,정규,2002-09-12,,@문학,KIA,,,W 4:1,SK,,,,,,
420,정규,2002-09-13,,@문학,KIA,,,L 4:12,SK,,,,,,
421,정규,2002-09-20,,@문학,KIA,,,W 3:1,SK,,,,,,
422,정규,2002-09-26,,광주,KIA,,,W 9:5,SK,,,,,,
423,정규,2003-04-15,,광주,KIA,,,L 4:5,SK,,,,,,
424,정규,2003-04-16,,광주,KIA,,,L 0:3,SK,,,,,,
425,정규,2003-04-17,,광주,KIA,,,W 2:1,SK,,,,,,
426,정규,2003-05-09,,@문학,KIA,,,L 0:10,SK,,,,,,
427,정규,2003-05-10,,@문학,KIA,,,L 4:6,SK,,,,,,
428,정규,2003-05-11,,@문학,KIA,,,W 5:3,SK,,,,,,
429,정규,2003-06-17,,@문학,KIA,,,L 0:3,SK,,,,,,
430,정규,2003-06-18,,@문학,KIA,,,L 9:10,SK,,,,,,
431,정규,2003-06-19,,@문학,KIA,,,L 4:5,SK,,,,,,
432,정규,2003-07-19,,광주,KIA,,,W 6:4,SK,,,,,,
433,정규,2003-07-20,,광주,KIA,,,L 5:8,SK,,,,,,
434,정규,2003-08-15,,@문학,KIA,,,W 8:5,SK,,,,,,
435,정규,2003-08-16,,@문학,KIA,,,W 9:5,SK,,,,,,
436,정규,2003-08-17,,@문학,KIA,,,L 1:2,SK,,,,,,
437,정규,2003-08-29,,광주,KIA,,,W 11:1,SK,,,,,,
438,정규,2003-08-31,,광주,KIA,,,W 7:2,SK,,,,,,
439,정규,2003-09-01,,광주,KIA,,,W 10:2,SK,,,,,,
440,정규,2003-09-26,,광주,KIA,,,W 6:5,SK,,,,,,
441,정규,2003-10-02,,@문학,KIA,,,L 2:4,SK,,,,,,
442,정규,2004-04-13,,@문학,KIA,,,W 4:0,SK,,,,,,
443,정규,2004-04-14,,@문학,KIA,,,W 7:2,SK,,,,,,
444,정규,2004-04-15,,@문학,KIA,,,W 7:3,SK,,,,,,
445,정규,2004-04-23,,광주,KIA,,,L 9:13,SK,,,,,,
446,정규,2004-04-24,,광주,KIA,,,L 1:13,SK,,,,,,
447,정규,2004-04-25,,광주,KIA,,,W 6:4,SK,,,,,,
448,정규,2004-06-01,,광주,KIA,,,L 3:12,SK,,,,,,
449,정규,2004-06-02,,광주,KIA,,,L 0:8,SK,,,,,,
450,정규,2004-06-03,,광주,KIA,,,W 6:3,SK,,,,,,
451,정규,2004-06-29,,@문학,KIA,,,L 4:5,SK,,,,,,
452,정규,2004-06-30,,@문학,KIA,,,L 6:8,SK,,,,,,
453,정규,2004-07-01,,@문학,KIA,,,W 6:4,SK,,,,,,
454,정규,2004-07-23,,@문학,KIA,,,L 0:2,SK,,,,,,
455,정규,2004-07-24,,@문학,KIA,,,L 5:7,SK,,,,,,
456,정규,2004-07-25,,@문학,KIA,,,L 0:1,SK,,,,,,
457,정규,2004-08-07,,광주,KIA,,,L 1:5,SK,,,,,,
458,정규,2004-08-08,,광주,KIA,,,W 6:1,SK,,,,,,
459,정규,2004-08-21,,군산,KIA,,,W 6:5,SK,,,,,,
460,정규,2004-09-26,,광주,KIA,,,W 8:2,SK,,,,,,
461,정규,2005-04-05,,@문학,KIA,,,W 6:4,SK,,,,,,
462,정규,2005-04-07,,@문학,KIA,,,W 7:3,SK,,,,,,
463,정규,2005-04-26,,광주,KIA,,,W 4:3,SK,,,,,,
464,정규,2005-04-27,,광주,KIA,,,L 4:5,SK,,,,,,
465,정규,2005-04-28,,광주,KIA,,,L 4:8,SK,,,,,,
466,정규,2005-06-07,,@문학,KIA,,,W 5:3,SK,,,,,,
467,정규,2005-06-08,,@문학,KIA,,,L 4:5,SK,,,,,,
468,정규,2005-06-09,,@문학,KIA,,,W 6:1,SK,,,,,,
469,정규,2005-06-29,,광주,KIA,,,L 6:7,SK,,,,,,
470,정규,2005-06-30,,광주,KIA,,,W 4:2,SK,,,,,,
471,정규,2005-07-19,,@문학,KIA,,,L 3:6,SK,,,,,,
472,정규,2005-07-20,,@문학,KIA,,,L 6:10,SK,,,,,,
473,정규,2005-07-21,,@문학,KIA,,,W 5:3,SK,,,,,,
474,정규,2005-08-05,,광주,KIA,,,L 1:2,SK,,,,,,
475,정규,2005-08-06,,광주,KIA,,,L 6:9,SK,,,,,,
476,정규,2005-08-07,,광주,KIA,,,L 3:5,SK,,,,,,
477,정규,2005-09-11,,@문학,KIA,,,L 1:8,SK,,,,,,
478,정규,2005-09-20,,광주,KIA,,,W 4:3,SK,,,,,,
479,정규,2006-04-25,,광주,KIA,,,L 2:3,SK,,,,,,
480,정규,2006-04-26,,광주,KIA,,,W 4:3,SK,,,,,,
481,정규,2006-04-27,,광주,KIA,,,L 1:6,SK,,,,,,
482,정규,2006-05-09,,@문학,KIA,,,W 8:5,SK,,,,,,
483,정규,2006-05-10,,@문학,KIA,,,L 4:5,SK,,,,,,
484,정규,2006-05-11,,@문학,KIA,,,W 10:4,SK,,,,,,
485,정규,2006-05-26,,@문학,KIA,,,W 7:2,SK,,,,,,
486,정규,2006-05-28,,@문학,KIA,,,W 8:1,SK,,,,,,
487,정규,2006-07-28,,광주,KIA,,,W 4:3,SK,,,,,,
488,정규,2006-07-29,,광주,KIA,,,L 2:11,SK,,,,,,
489,정규,2006-07-30,,광주,KIA,,,W 2:1,SK,,,,,,
490,정규,2006-08-11,,광주,KIA,,,L 3:4,SK,,,,,,
491,정규,2006-08-12,,광주,KIA,,,W 2:1,SK,,,,,,
492,정규,2006-08-13,,광주,KIA,,,W 8:4,SK,,,,,,
493,정규,2006-09-01,,@문학,KIA,,,L 3:4,SK,,,,,,
494,정규,2006-09-02,,@문학,KIA,,,W 4:3,SK,,,,,,
495,정규,2006-09-03,,@문학,KIA,,,L 0:5,SK,,,,,,
496,정규,2006-09-15,,@문학,KIA,,,W 2:0,SK,,,,,,
497,정규,2007-04-17,,@문학,KIA,,,L 0:1,SK,,,,,,
498,정규,2007-04-18,,@문학,KIA,,,L 5:7,SK,,,,,,
499,정규,2007-04-19,,@문학,KIA,,,L 1:2,SK,,,,,,
500,정규,2007-05-11,,광주,KIA,,,L 6:9,SK,,,,,,
501,정규,2007-05-12,,광주,KIA,,,W 5:2,SK,,,,,,
502,정규,2007-05-13,,광주,KIA,,,L 0:2,SK,,,,,,
503,정규,2007-05-25,,@문학,KIA,,,W 6:5,SK,,,,,,
504,정규,2007-05-26,,@문학,KIA,,,L 3:7,SK,,,,,,
505,정규,2007-05-27,,@문학,KIA,,,D 4:4,SK,,,,,,
506,정규,2007-06-08,,광주,KIA,,,L 7:11,SK,,,,,,
507,정규,2007-06-09,,광주,KIA,,,W 4:2,SK,,,,,,
508,정규,2007-06-10,,광주,KIA,,,W 3:2,SK,,,,,,
509,정규,2007-07-31,,@문학,KIA,,,W 5:3,SK,,,,,,
510,정규,2007-08-01,,@문학,KIA,,,L 6:8,SK,,,,,,
511,정규,2007-08-02,,@문학,KIA,,,W 5:1,SK,,,,,,
512,정규,2007-08-17,,광주,KIA,,,L 0:9,SK,,,,,,
513,정규,2007-08-18,,광주,KIA,,,L 2:6,SK,,,,,,
514,정규,2007-08-19,,광주,KIA,,,W 9:2,SK,,,,,,
515,정규,2008-04-08,,광주,KIA,,,L 1:2,SK,,,,,,
516,정규,2008-04-10,,광주,KIA,,,L 1:4,SK,,,,,,
517,정규,2008-04-25,,@문학,KIA,,,L 7:9,SK,,,,,,
518,정규,2008-04-26,,@문학,KIA,,,L 1:4,SK,,,,,,
519,정규,2008-04-27,,@문학,KIA,,,L 3:4,SK,,,,,,
520,정규,2008-05-27,,광주,KIA,,,L 5:9,SK,,,,,,
521,정규,2008-05-29,,광주,KIA,,,L 2:7,SK,,,,,,
522,정규,2008-06-13,,@문학,KIA,,,L 6:14,SK,,,,,,
523,정규,2008-06-14,,@문학,KIA,,,W 8:2,SK,,,,,,
524,정규,2008-06-15,,@문학,KIA,,,L 1:10,SK,,,,,,
525,정규,2008-07-11,,@문학,KIA,,,W 2:1,SK,,,,,,
526,정규,2008-07-13,,@문학,KIA,,,L 1:3,SK,,,,,,
527,정규,2008-09-09,,광주,KIA,,,L 0:8,SK,,,,,,
528,정규,2008-09-10,,광주,KIA,,,W 7:5,SK,,,,,,
529,정규,2008-09-11,,광주,KIA,,,L 1:3,SK,,,,,,
530,정규,2008-09-21,,@문학,KIA,,,L 1:2,SK,,,,,,
531,정규,2008-10-02,,광주,KIA,,,W 3:2,SK,,,,,,
532,정규,2008-10-03,,광주,KIA,,,L 2:5,SK,,,,,,
533,정규,2009-04-07,,광주,KIA,,,L 3:4,SK,,,,,,
534,정규,2009-04-08,,광주,KIA,,,W 6:4,SK,,,,,,
535,정규,2009-04-09,,광주,KIA,,,D 2:2,SK,,,,,,
536,정규,2009-05-15,,@문학,KIA,,,W 5:2,SK,,,,,,
537,정규,2009-05-17,,@문학,KIA,,,L 3:4,SK,,,,,,
538,정규,2009-05-17,,@문학,KIA,,,W 4:1,SK,,,,,,
539,정규,2009-05-26,,@문학,KIA,,,L 2:3,SK,,,,,,
540,정규,2009-05-27,,@문학,KIA,,,W 5:2,SK,,,,,,
541,정규,2009-05-28,,@문학,KIA,,,L 1:7,SK,,,,,,
542,정규,2009-06-23,,광주,KIA,,,L 1:11,SK,,,,,,
543,정규,2009-06-24,,광주,KIA,,,D 3:3,SK,,,,,,
544,정규,2009-06-25,,광주,KIA,,,W 6:5,SK,,,,,,
545,정규,2009-08-08,,군산,KIA,,,W 9:6,SK,,,,,,
546,정규,2009-08-09,,군산,KIA,,,W 6:3,SK,,,,,,
547,정규,2009-08-21,,@문학,KIA,,,W 8:4,SK,,,,,,
548,정규,2009-08-22,,@문학,KIA,,,W 11:4,SK,,,,,,
549,정규,2009-08-23,,@문학,KIA,,,W 2:1,SK,,,,,,
550,정규,2009-09-08,,광주,KIA,,,L 3:16,SK,,,,,,
551,정규,2009-09-09,,광주,KIA,,,L 1:3,SK,,,,,,
552,정규,2010-04-06,,@문학,KIA,,,W 3:1,SK,,,,,,
553,정규,2010-04-07,,@문학,KIA,,,W 5:3,SK,,,,,,
554,정규,2010-04-08,,@문학,KIA,,,L 2:5,SK,,,,,,
555,정규,2010-04-27,,광주,KIA,,,L 0:4,SK,,,,,,
556,정규,2010-04-29,,광주,KIA,,,L 0:3,SK,,,,,,
557,정규,2010-06-18,,@문학,KIA,,,L 3:4,SK,,,,,,
558,정규,2010-06-19,,@문학,KIA,,,L 4:10,SK,,,,,,
559,정규,2010-06-20,,@문학,KIA,,,L 0:4,SK,,,,,,
560,정규,2010-06-29,,광주,KIA,,,L 5:6,SK,,,,,,
561,정규,2010-06-30,,광주,KIA,,,L 5:10,SK,,,,,,
562,정규,2010-07-01,,광주,KIA,,,L 2:8,SK,,,,,,
563,정규,2010-07-17,,군산,KIA,,,L 3:9,SK,,,,,,
564,정규,2010-07-18,,군산,KIA,,,L 2:8,SK,,,,,,
565,정규,2010-07-30,,@문학,KIA,,,L 1:2,SK,,,,,,
566,정규,2010-07-31,,@문학,KIA,,,W 4:1,SK,,,,,,
567,정규,2010-08-01,,@문학,KIA,,,W 7:0,SK,,,,,,
568,정규,2010-08-26,,광주,KIA,,,L 0:7,SK,,,,,,
569,정규,2010-08-27,,광주,KIA,,,W 3:2,SK,,,,,,
570,정규,2010-09-12,,@문학,KIA,,,L 2:5,SK,,,,,,
571,정규,2011-04-27,,광주,KIA,,,L 1:6,SK,,,,,,
572,정규,2011-04-28,,광주,KIA,,,L 4:8,SK,,,,,,
573,정규,2011-05-06,,@문학,KIA,,,L 1:2,SK,,,,,,
574,정규,2011-05-07,,@문학,KIA,,,W 6:2,SK,,,,,,
575,정규,2011-05-08,,@문학,KIA,,,W 2:1,SK,,,,,,
576,정규,2011-06-03,,@문학,KIA,,,W 4:1,SK,,,,,,
577,정규,2011-06-04,,@문학,KIA,,,W 3:2,SK,,,,,,
578,정규,2011-06-05,,@문학,KIA,,,W 2:1,SK,,,,,,
579,정규,2011-06-21,,광주,KIA,,,L 3:7,SK,,,,,,
580,정규,2011-06-23,,광주,KIA,,,W 8:2,SK,,,,,,
581,정규,2011-08-05,,@문학,KIA,,,L 2:4,SK,,,,,,
582,정규,2011-08-06,,@문학,KIA,,,L 0:3,SK,,,,,,
583,정규,2011-08-07,,@문학,KIA,,,W 6:1,SK,,,,,,
584,정규,2011-08-26,,광주,KIA,,,W 3:2,SK,,,,,,
585,정규,2011-08-27,,광주,KIA,,,W 7:1,SK,,,,,,
586,정규,2011-08-28,,광주,KIA,,,W 3:2,SK,,,,,,
587,정규,2011-10-04,,광주,KIA,,,W 4:0,SK,,,,,,
588,정규,2011-10-05,,광주,KIA,,,L 0:3,SK,,,,,,
589,정규,2011-10-06,,광주,KIA,,,L 5:6,SK,,,,,,
590,정규,2012-04-07,,@문학,KIA,,,L 2:6,SK,,,,,,
591,정규,2012-04-08,,@문학,KIA,,,L 1:4,SK,,,,,,
592,정규,2012-05-03,,광주,KIA,,,D 6:6,SK,,,,,,
593,정규,2012-06-01,,@문학,KIA,,,L 0:1,SK,,,,,,
594,정규,2012-06-02,,@문학,KIA,,,L 0:1,SK,,,,,,
595,정규,2012-06-03,,@문학,KIA,,,W 11:2,SK,,,,,,
596,정규,2012-06-22,,광주,KIA,,,L 4:6,SK,,,,,,
597,정규,2012-06-23,,광주,KIA,,,W 9:7,SK,,,,,,
598,정규,2012-06-24,,광주,KIA,,,W 2:1,SK,,,,,,
599,정규,2012-08-17,,@문학,KIA,,,L 2:7,SK,,,,,,
600,정규,2012-08-18,,@문학,KIA,,,L 1:2,SK,,,,,,
601,정규,2012-08-19,,@문학,KIA,,,L 0:3,SK,,,,,,
602,정규,2012-09-05,,광주,KIA,,,L 3:6,SK,,,,,,
603,정규,2012-09-06,,광주,KIA,,,W 2:0,SK,,,,,,
604,정규,2012-09-07,,광주,KIA,,,W 11:3,SK,,,,,,
605,정규,2012-09-15,,@문학,KIA,,,L 5:12,SK,,,,,,
606,정규,2012-09-16,,@문학,KIA,,,W 3:2,SK,,,,,,
607,정규,2012-09-28,,광주,KIA,,,W 6:1,SK,,,,,,
608,정규,2012-09-29,,광주,KIA,,,L 1:8,SK,,,,,,
609,정규,2013-04-19,,@문학,KIA,,,W 4:3,SK,,,,,,
610,정규,2013-04-20,,@문학,KIA,,,우천,SK,,,,,,
611,정규,2013-04-21,,@문학,KIA,,,W 9:0,SK,,,,,,
612,정규,2013-05-14,,광주,KIA,,,W 3:1,SK,,,,,,
613,정규,2013-05-15,,광주,KIA,,,L 3:4,SK,,,,,,
614,정규,2013-05-16,,광주,KIA,,,L 2:9,SK,,,,,,
615,정규,2013-06-14,,광주,KIA,,,우천,SK,,,,,,
616,정규,2013-06-15,,광주,KIA,,,W 8:3,SK,,,,,,
617,정규,2013-06-16,,광주,KIA,,,W 9:7,SK,,,,,,
618,정규,2013-07-02,,@문학,KIA,,,W 8:2,SK,,,,,,
619,정규,2013-07-03,,@문학,KIA,,,L 3:4,SK,,,,,,
620,정규,2013-07-04,,@문학,KIA,,,우천,SK,,,,,,
621,정규,2013-08-13,,@문학,KIA,,,L 2:9,SK,,,,,,
622,정규,2013-08-14,,@문학,KIA,,,L 1:8,SK,,,,,,
623,정규,2013-09-10,,군산,KIA,,,L 3:5,SK,,,,,,
624,정규,2013-09-11,,군산,KIA,,,W 2:1,SK,,,,,,
625,정규,2013-09-27,,@문학,KIA,,,D 1:1,SK,,,,,,
626,정규,2013-09-28,,@문학,KIA,,,W 14:6,SK,,,,,,
627,정규,2013-10-02,,광주,KIA,,,L 0:9,SK,,,,,,
628,정규,2014-04-18,,@문학,KIA,양현종,L,L 0:11,SK,김광현,L,김광현,양현종,,
629,정규,2014-04-19,,@문학,KIA,송은범,R,L 4:6,SK,윤희상,R,윤길현,송은범,박희수,
630,정규,2014-04-20,,@문학,KIA,한승혁,R,W 4:1,SK,레이예스,L,한승혁,레이예스,어센시오,
631,정규,2014-04-29,,광주,KIA,한승혁,R,L 5:18,SK,김광현,L,김광현,한승혁,,
632,정규,2014-04-30,,광주,KIA,송은범,R,W 6:3,SK,여건욱,R,송은범,여건욱,어센시오,
633,정규,2014-05-01,,광주,KIA,양현종,L,W 20:2,SK,레이예스,L,양현종,레이예스,,
634,정규,2014-06-24,,광주,KIA,김진우,R,L 4:12,SK,채병용,R,채병용,심동섭,,
635,정규,2014-06-25,,광주,KIA,양현종,L,W 5:4,SK,박민호,RU,양현종,박민호,어센시오,
636,정규,2014-06-26,,광주,KIA,김병현,R,W 8:4,SK,김광현,L,최영필,김광현,,
637,정규,2014-07-08,,@문학,KIA,양현종,L,W 10:6,SK,울프,R,김태영,박정배,,
638,정규,2014-07-09,,@문학,KIA,김진우,R,L 3:9,SK,박민호,RU,박민호,김진우,,
639,정규,2014-07-10,,@문학,KIA,김병현,R,W 7:5,SK,채병용,R,김태영,채병용,,
640,정규,2014-08-07,,@문학,KIA,토마스,L,L 2:7,SK,밴와트,R,밴와트,토마스,울프,
641,정규,2014-08-08,,@문학,KIA,임준섭,L,W 3:2,SK,김광현,L,최영필,윤길현,어센시오,
642,정규,2014-08-30,,광주,KIA,임준섭,L,L 2:7,SK,밴와트,R,밴와트,임준섭,,
643,정규,2014-08-31,,광주,KIA,김병현,R,L 3:4,SK,신윤호,RU,여건욱,김병현,윤길현,
644,정규,2015-03-31,,@문학,KIA,,,우천,SK,,,,,,
645,정규,2015-04-01,,@문학,KIA,스틴슨,R,W 3:0,SK,김광현,L,스틴슨,김광현,윤석민,"12,354"
646,정규,2015-04-02,,@문학,KIA,,,우천,SK,,,,,,
647,정규,2015-05-01,,광주,KIA,스틴슨,R,L 1:3,SK,김광현,L,김광현,스틴슨,윤길현,"15,903"
648,정규,2015-05-02,,광주,KIA,서재응,R,W 5:2,SK,켈리,R,최영필,전유수,윤석민,"18,243"
649,정규,2015-05-03,,광주,KIA,,,우천,SK,,,,,,
650,정규,2015-07-10,,@문학,KIA,스틴슨,R,L 4:7,SK,박종훈,RU,진해수,스틴슨,정우람,"12,209"
