,index,Season,Date,Time,Stadium,Team1,Team1_Pitcher,T,Result,Team2,Team2_Pitcher,T2,Win_Pit,Lose_Pit,Save,Audience,GameResult,Year,Month,Day,Game_idx,dummy_win,dummy_lose,dummy_draw
21107,23554,정규,2016-04-02,,라이온즈파크,삼성,웹스터,,W 10:6,두산,유희관,,심창민,김강률,,"20,346",W,2016,04,02,2,1,0,0
21108,21680,정규,2016-04-05,,@케이티위즈파크,삼성,벨레스터,,L 3:8,kt,밴와트,,밴와트,벨레스터,,"13,575",L,2016,04,05,3,0,1,0
21109,21681,정규,2016-04-06,,@케이티위즈파크,삼성,윤성환,,W 11:6,kt,정성곤,,윤성환,정성곤,,"3,977",W,2016,04,06,4,1,0,0
21110,21682,정규,2016-04-07,,@케이티위즈파크,삼성,차우찬,,W 3:1,kt,엄상백,,차우찬,엄상백,안지만,"3,328",W,2016,04,07,5,1,0,0
21111,24255,정규,2016-04-08,,@부산사직,삼성,웹스터,,W 7:3,롯데,레일리,,웹스터,레일리,,"8,256",W,2016,04,08,6,1,0,0
21112,24256,정규,2016-04-09,,@부산사직,삼성,정인욱,,L 4:7,롯데,송승준,,송승준,장필준,손승락,"14,998",L,2016,04,09,7,0,1,0
21113,24257,정규,2016-04-10,,@부산사직,삼성,벨레스터,,L 1:5,롯데,박세웅,,박세웅,벨레스터,,"19,026",L,2016,04,10,8,0,1,0
21114,22271,정규,2016-04-12,,라이온즈파크,삼성,윤성환,,W 16:5,NC,이민호,,윤성환,이민호,,"13,309",W,2016,04,12,9,1,0,0
21115,22272,정규,2016-04-13,,라이온즈파크,삼성,차우찬,,L 2:7,NC,해커,,해커,차우찬,,"13,507",L,2016,04,13,10,0,1,0
21116,22273,정규,2016-04-14,,라이온즈파크,삼성,웹스터,,W 7:5,NC,스튜어트,,웹스터,김진성,안지만,"10,834",W,2016,04,14,11,1,0,0
21117,23556,정규,2016-04-15,,@잠실,삼성,벨레스터,,L 2:7,두산,유희관,,유희관,벨레스터,,"14,364",L,2016,04,15,12,0,1,0
21118,23558,정규,2016-04-17,,@잠실,삼성,장원삼,,L 2:6,두산,보우덴,,보우덴,장원삼,,"18,822",L,2016,04,17,13,0,1,0
21119,21641,정규,2016-04-19,,@챔피언스필드,삼성,윤성환,,L 2:7,KIA,지크,,지크,윤성환,임기준,"5,348",L,2016,04,19,14,0,1,0
21120,21642,정규,2016-04-20,,@챔피언스필드,삼성,웹스터,,W 2:1,KIA,양현종,,안지만,최영필,,"5,311",W,2016,04,20,15,1,0,0
21121,21643,정규,2016-04-21,,@챔피언스필드,삼성,김건한,,W 8:1,KIA,헥터,,김건한,헥터,,"5,480",W,2016,04,21,16,1,0,0
21122,21683,정규,2016-04-22,,라이온즈파크,삼성,정인욱,,L 3:13,kt,정대현,,정대현,정인욱,김민수,"11,030",L,2016,04,22,17,0,1,0
21123,21684,정규,2016-04-23,,라이온즈파크,삼성,장원삼,,L 6:11,kt,마리몬,,마리몬,장원삼,,"17,857",L,2016,04,23,18,0,1,0
21124,21685,정규,2016-04-24,,라이온즈파크,삼성,윤성환,,W 6:0,kt,정성곤,,윤성환,정성곤,,"13,340",W,2016,04,24,19,1,0,0
21125,22193,정규,2016-04-26,,라이온즈파크,삼성,웹스터,,L 0:2,LG,우규민,,우규민,웹스터,,"9,395",L,2016,04,26,20,0,1,0
21126,22195,정규,2016-04-28,,라이온즈파크,삼성,김건한,,W 9:7,LG,코프랜드,,장필준,유원상,안지만,"11,513",W,2016,04,28,21,1,0,0
21127,25286,정규,2016-04-29,,@대전한밭,삼성,장원삼,,L 5:10,한화,심수창,,윤규진,안지만,,"8,297",L,2016,04,29,22,0,1,0
21128,25287,정규,2016-04-30,,@대전한밭,삼성,윤성환,,W 6:3,한화,이태양,,윤성환,이태양,안지만,"13,000",W,2016,04,30,23,1,0,0
21129,25288,정규,2016-05-01,,@대전한밭,삼성,웹스터,,L 8:9,한화,마에스트리,,정우람,박근홍,,"13,000",L,2016,05,01,24,0,1,0
21130,23221,정규,2016-05-03,,라이온즈파크,삼성,장필준,,L 0:5,넥센,양훈,,양훈,장필준,,"9,958",L,2016,05,03,25,0,1,0
21131,23222,정규,2016-05-04,,라이온즈파크,삼성,김건한,,L 3:6,넥센,코엘로,,코엘로,김기태,김세현,"11,471",L,2016,05,04,26,0,1,0
21132,23223,정규,2016-05-05,,라이온즈파크,삼성,장원삼,,W 5:2,넥센,신재영,,장원삼,신재영,심창민,"24,000",W,2016,05,05,27,1,0,0
21133,23070,정규,2016-05-06,,라이온즈파크,삼성,윤성환,,W 5:4,SK,김광현,,백정현,김광현,심창민,"24,000",W,2016,05,06,28,1,0,0
21134,23071,정규,2016-05-07,,라이온즈파크,삼성,웹스터,,L 3:6,SK,켈리,,켈리,웹스터,박희수,"20,070",L,2016,05,07,29,0,1,0
21135,23072,정규,2016-05-08,,라이온즈파크,삼성,정인욱,,W 8:7,SK,박종훈,,김대우,전유수,,"11,419",W,2016,05,08,30,1,0,0
21136,22196,정규,2016-05-10,,@잠실,삼성,김기태,,W 9:3,LG,우규민,,백정현,우규민,,"10,929",W,2016,05,10,31,1,0,0
21137,22197,정규,2016-05-11,,@잠실,삼성,장원삼,,L 2:16,LG,소사,,소사,장원삼,,"14,214",L,2016,05,11,32,0,1,0
21138,22198,정규,2016-05-12,,@잠실,삼성,윤성환,,W 7:5,LG,이준형,,윤성환,이준형,심창민,"15,132",W,2016,05,12,33,1,0,0
21139,24258,정규,2016-05-13,,라이온즈파크,삼성,웹스터,,L 8:14,롯데,레일리,,레일리,웹스터,,"17,665",L,2016,05,13,34,0,1,0
21140,24259,정규,2016-05-14,,라이온즈파크,삼성,정인욱,,W 10:4,롯데,이성민,,정인욱,이성민,,"24,000",W,2016,05,14,35,1,0,0
21141,24260,정규,2016-05-15,,라이온즈파크,삼성,김기태,,L 3:8,롯데,박세웅,,박세웅,김기태,,"17,711",L,2016,05,15,36,0,1,0
21142,25289,정규,2016-05-17,,포항,삼성,장원삼,,W 5:4,한화,이태양,,심창민,박정진,,"7,037",W,2016,05,17,37,1,0,0
21143,25290,정규,2016-05-18,,포항,삼성,윤성환,,W 13:2,한화,김용주,,윤성환,김용주,,"6,789",W,2016,05,18,38,1,0,0
21144,25291,정규,2016-05-19,,포항,삼성,웹스터,,L 6:9,한화,로저스,,로저스,웹스터,정우람,"7,596",L,2016,05,19,39,0,1,0
21145,22274,정규,2016-05-20,,@마산,삼성,정인욱,,W 12:2,NC,배재환,,정인욱,배재환,,"8,319",W,2016,05,20,40,1,0,0
21146,22275,정규,2016-05-21,,@마산,삼성,김기태,,L 2:10,NC,이민호,,이민호,김기태,,"11,000",L,2016,05,21,41,0,1,0
21147,22276,정규,2016-05-22,,@마산,삼성,장원삼,,L 8:9,NC,스튜어트,,최금강,장원삼,임창민,"10,547",L,2016,05,22,42,0,1,0
21148,21644,정규,2016-05-24,,라이온즈파크,삼성,윤성환,,L 2:4,KIA,정용운,,심동섭,안지만,김광수,"8,479",L,2016,05,24,43,0,1,0
21149,21645,정규,2016-05-25,,라이온즈파크,삼성,웹스터,,W 6:3,KIA,양현종,,웹스터,양현종,심창민,"13,932",W,2016,05,25,44,1,0,0
21150,21646,정규,2016-05-26,,라이온즈파크,삼성,레온,,L 2:9,KIA,헥터,,헥터,레온,,"14,575",L,2016,05,26,45,0,1,0
21151,23073,정규,2016-05-27,,@인천문학,삼성,정인욱,,L 2:8,SK,박종훈,,박종훈,정인욱,,"9,131",L,2016,05,27,46,0,1,0
21152,23074,정규,2016-05-28,,@인천문학,삼성,장원삼,,W 15:1,SK,문승원,,장원삼,문승원,,"23,646",W,2016,05,28,47,1,0,0
21153,23075,정규,2016-05-29,,@인천문학,삼성,윤성환,,W 9:6,SK,세든,,윤성환,세든,,"18,102",W,2016,05,29,48,1,0,0
21154,23224,정규,2016-05-31,,@고척돔,삼성,웹스터,,W 4:1,넥센,피어밴드,,웹스터,피어밴드,심창민,"7,140",W,2016,05,31,49,1,0,0
21155,23225,정규,2016-06-01,,@고척돔,삼성,차우찬,,L 4:6,넥센,박주현,,박주현,차우찬,김세현,"8,530",L,2016,06,01,50,0,1,0
21156,23226,정규,2016-06-02,,@고척돔,삼성,정인욱,,W 14:6,넥센,양훈,,정인욱,양훈,,"7,320",W,2016,06,02,51,1,0,0
21157,25292,정규,2016-06-03,,라이온즈파크,삼성,장원삼,,L 3:4,한화,이태양,,심수창,심창민,,"15,885",L,2016,06,03,52,0,1,0
21158,25293,정규,2016-06-04,,라이온즈파크,삼성,윤성환,,L 7:8,한화,로저스,,송창식,장필준,심수창,"21,729",L,2016,06,04,53,0,1,0
21159,25294,정규,2016-06-05,,라이온즈파크,삼성,웹스터,,L 5:6,한화,송은범,,정우람,심창민,,"24,000",L,2016,06,05,54,0,1,0
21160,22199,정규,2016-06-07,,@잠실,삼성,차우찬,,W 8:5,LG,코프랜드,,차우찬,임정우,심창민,"10,954",W,2016,06,07,55,1,0,0
21161,22200,정규,2016-06-08,,@잠실,삼성,정인욱,,L 6:12,LG,류제국,,류제국,정인욱,,"13,350",L,2016,06,08,56,0,1,0
21162,22201,정규,2016-06-09,,@잠실,삼성,장원삼,,L 4:10,LG,소사,,소사,장원삼,,"13,260",L,2016,06,09,57,0,1,0
21163,21647,정규,2016-06-10,,@챔피언스필드,삼성,윤성환,,L 0:4,KIA,정동현,,정동현,윤성환,홍건희,"15,099",L,2016,06,10,58,0,1,0
21164,21648,정규,2016-06-11,,@챔피언스필드,삼성,김기태,,W 5:4,KIA,양현종,,김기태,양현종,심창민,"13,689",W,2016,06,11,59,1,0,0
21165,21649,정규,2016-06-12,,@챔피언스필드,삼성,차우찬,,W 10:7,KIA,헥터,,차우찬,이준영,안지만,"8,214",W,2016,06,12,60,1,0,0
21166,23076,정규,2016-06-14,,라이온즈파크,삼성,정인욱,,L 1:4,SK,박종훈,,박종훈,정인욱,,"9,134",L,2016,06,14,61,0,1,0
21167,23077,정규,2016-06-15,,라이온즈파크,삼성,장원삼,,L 3:13,SK,문승원,,김승회,장원삼,,"9,199",L,2016,06,15,62,0,1,0
21168,23078,정규,2016-06-16,,라이온즈파크,삼성,윤성환,,L 3:11,SK,윤희상,,윤희상,윤성환,,"9,736",L,2016,06,16,63,0,1,0
21169,23559,정규,2016-06-17,,라이온즈파크,삼성,김기태,,W 5:2,두산,허준혁,,안지만,진야곱,심창민,"11,225",W,2016,06,17,64,1,0,0
21170,23560,정규,2016-06-18,,라이온즈파크,삼성,차우찬,,L 5:6,두산,장원준,,장원준,차우찬,,"19,577",L,2016,06,18,65,0,1,0
21171,23561,정규,2016-06-19,,라이온즈파크,삼성,정인욱,,L 1:3,두산,유희관,,유희관,정인욱,이현승,"12,529",L,2016,06,19,66,0,1,0
21172,23227,정규,2016-06-21,,@고척돔,삼성,장원삼,,L 8:12,넥센,박주현,,박주현,장원삼,,"6,960",L,2016,06,21,67,0,1,0
21173,23228,정규,2016-06-22,,@고척돔,삼성,윤성환,,L 1:4,넥센,신재영,,신재영,윤성환,,"8,170",L,2016,06,22,68,0,1,0
21174,23229,정규,2016-06-23,,@고척돔,삼성,김기태,,W 4:0,넥센,피어밴드,,김기태,피어밴드,심창민,"8,390",W,2016,06,23,69,1,0,0
21175,21686,정규,2016-06-24,,라이온즈파크,삼성,차우찬,,L 4:5,kt,밴와트,,이창재,안지만,김재윤,"7,898",L,2016,06,24,70,0,1,0
21176,21687,정규,2016-06-25,,라이온즈파크,삼성,정인욱,,L 8:13,kt,정대현,,심재민,임대한,,"14,610",L,2016,06,25,71,0,1,0
21177,21688,정규,2016-06-26,,라이온즈파크,삼성,장원삼,,W 11:8,kt,피노,,장필준,피노,심창민,"9,450",W,2016,06,26,72,1,0,0
21178,24261,정규,2016-06-28,,@부산사직,삼성,윤성환,,L 4:7,롯데,노경은,,이명우,안지만,,"7,075",L,2016,06,28,73,0,1,0
21179,24262,정규,2016-06-29,,@부산사직,삼성,김기태,,L 4:5,롯데,린드블럼,,이성민,심창민,,"18,652",L,2016,06,29,74,0,1,0
21180,24263,정규,2016-06-30,,@부산사직,삼성,차우찬,,L 6:7,롯데,레일리,,손승락,백정현,,"9,927",L,2016,06,30,75,0,1,0
21181,22202,정규,2016-07-05,,라이온즈파크,삼성,윤성환,,W 7:3,LG,우규민,,윤성환,우규민,,"6,690",W,2016,07,05,76,1,0,0
21182,22204,정규,2016-07-07,,라이온즈파크,삼성,차우찬,,W 12:11,LG,코프랜드,,장필준,진해수,심창민,"10,036",W,2016,07,07,77,1,0,0
21183,25295,정규,2016-07-08,,@대전한밭,삼성,김기태,,L 3:6,한화,카스티요,,송창식,김동호,정우람,"11,716",L,2016,07,08,78,0,1,0
21184,25296,정규,2016-07-09,,@대전한밭,삼성,정인욱,,D 4:4,한화,이태양,,,,,"13,000",D,2016,07,09,79,0,0,1
21185,25297,정규,2016-07-10,,@대전한밭,삼성,윤성환,,L 6:10,한화,윤규진,,윤규진,윤성환,,"11,602",L,2016,07,10,80,0,1,0
21186,24264,정규,2016-07-12,,포항,삼성,차우찬,,W 8:4,롯데,노경은,,차우찬,노경은,,"5,855",W,2016,07,12,81,1,0,0
21187,24265,정규,2016-07-13,,포항,삼성,김기태,,L 12:13,롯데,송승준,,윤길현,심창민,손승락,"9,599",L,2016,07,13,82,0,1,0
21188,24266,정규,2016-07-14,,포항,삼성,정인욱,,L 2:4,롯데,레일리,,손승락,안지만,김유영,"9,912",L,2016,07,14,83,0,1,0
21189,23562,정규,2016-07-19,,@잠실,삼성,윤성환,,L 1:3,두산,장원준,,장원준,윤성환,이현승,"12,573",L,2016,07,19,84,0,1,0
21190,23563,정규,2016-07-20,,@잠실,삼성,차우찬,,W 5:4,두산,보우덴,,차우찬,보우덴,심창민,"11,033",W,2016,07,20,85,1,0,0
21191,23564,정규,2016-07-21,,@잠실,삼성,김기태,,W 6:3,두산,유희관,,김기태,유희관,심창민,"14,125",W,2016,07,21,86,1,0,0
21192,21689,정규,2016-07-22,,@케이티위즈파크,삼성,레온,,L 6:7,kt,주권,,이창재,권오준,,"5,704",L,2016,07,22,87,0,1,0
21193,21690,정규,2016-07-23,,@케이티위즈파크,삼성,플란데,,W 12:2,kt,정대현,,플란데,정대현,,"16,724",W,2016,07,23,88,1,0,0
21194,21691,정규,2016-07-24,,@케이티위즈파크,삼성,윤성환,,L 1:2,kt,로위,,로위,윤성환,김재윤,"9,078",L,2016,07,24,89,0,1,0
21195,22280,정규,2016-07-26,,라이온즈파크,삼성,차우찬,,L 4:5,NC,해커,,김진성,박근홍,임창민,"8,352",L,2016,07,26,90,0,1,0
21196,22281,정규,2016-07-27,,라이온즈파크,삼성,김기태,,W 10:6,NC,이민호,,김기태,이민호,,"8,060",W,2016,07,27,91,1,0,0
21197,22282,정규,2016-07-28,,라이온즈파크,삼성,정인욱,,L 5:9,NC,정수민,,박준영,심창민,원종현,"7,322",L,2016,07,28,92,0,1,0
21198,23230,정규,2016-07-29,,라이온즈파크,삼성,플란데,,W 6:5,넥센,맥그레거,,김대우,이정훈,,"8,356",W,2016,07,29,93,1,0,0
21199,23080,정규,2016-08-03,,@인천문학,삼성,윤성환,,L 4:8,SK,박종훈,,박종훈,윤성환,,"10,232",L,2016,08,03,94,0,1,0
21200,23081,정규,2016-08-04,,@인천문학,삼성,차우찬,,W 6:5,SK,라라,,차우찬,라라,심창민,"7,199",W,2016,08,04,95,1,0,0
21201,21650,정규,2016-08-05,,라이온즈파크,삼성,플란데,,W 8:5,KIA,양현종,,플란데,양현종,심창민,"10,959",W,2016,08,05,96,1,0,0
21202,21651,정규,2016-08-06,,라이온즈파크,삼성,김기태,,L 6:13,KIA,헥터,,헥터,김기태,,"12,974",L,2016,08,06,97,0,1,0
21203,21652,정규,2016-08-07,,라이온즈파크,삼성,정인욱,,W 11:7,KIA,지크,,김대우,지크,,"7,747",W,2016,08,07,98,1,0,0
21204,25298,정규,2016-08-09,,@대전한밭,삼성,윤성환,,L 6:9,한화,이태양,,이태양,윤성환,정우람,"9,014",L,2016,08,09,99,0,1,0
21205,25299,정규,2016-08-10,,@대전한밭,삼성,차우찬,,W 16:7,한화,심수창,,차우찬,심수창,,"9,568",W,2016,08,10,100,1,0,0
21206,23565,정규,2016-08-11,,라이온즈파크,삼성,플란데,,L 1:6,두산,장원준,,장원준,플란데,,"5,457",L,2016,08,11,101,0,1,0
21207,23566,정규,2016-08-12,,라이온즈파크,삼성,김기태,,L 7:8,두산,보우덴,,고봉재,장필준,이현승,"6,445",L,2016,08,12,102,0,1,0
21208,22205,정규,2016-08-13,,라이온즈파크,삼성,정인욱,,W 8:5,LG,허프,,김대우,허프,장필준,"10,069",W,2016,08,13,103,1,0,0
21209,22206,정규,2016-08-14,,라이온즈파크,삼성,윤성환,,W 6:2,LG,류제국,,윤성환,류제국,장필준,"10,153",W,2016,08,14,104,1,0,0
21210,22283,정규,2016-08-16,,@마산,삼성,차우찬,,W 12:5,NC,최금강,,차우찬,장현식,,"5,355",W,2016,08,16,105,1,0,0
21211,22284,정규,2016-08-17,,@마산,삼성,플란데,,L 5:9,NC,구창모,,구창모,플란데,임창민,"5,387",L,2016,08,17,106,0,1,0
21212,21692,정규,2016-08-18,,@케이티위즈파크,삼성,김기태,,W 13:5,kt,피어밴드,,장원삼,피어밴드,,"6,043",W,2016,08,18,107,1,0,0
21213,21693,정규,2016-08-19,,@케이티위즈파크,삼성,정인욱,,W 13:6,kt,정대현,,권오준,정대현,,"7,573",W,2016,08,19,108,1,0,0
21214,23233,정규,2016-08-20,,@고척돔,삼성,윤성환,,L 5:6,넥센,신재영,,신재영,윤성환,김세현,"15,129",L,2016,08,20,109,0,1,0
21215,23234,정규,2016-08-21,,@고척돔,삼성,차우찬,,L 0:2,넥센,밴헤켄,,밴헤켄,차우찬,김세현,"9,329",L,2016,08,21,110,0,1,0
21216,23082,정규,2016-08-23,,라이온즈파크,삼성,플란데,,W 9:8,SK,윤희상,,백정현,김주한,장필준,"6,267",W,2016,08,23,111,1,0,0
21217,23083,정규,2016-08-24,,라이온즈파크,삼성,김기태,,L 3:4,SK,김광현,,김광현,백정현,박희수,"6,285",L,2016,08,24,112,0,1,0
21218,21653,정규,2016-08-25,,@챔피언스필드,삼성,최충연,,L 4:6,KIA,헥터,,헥터,최충연,임창용,"7,672",L,2016,08,25,113,0,1,0
21219,24267,정규,2016-08-27,,라이온즈파크,삼성,윤성환,,W 13:0,롯데,린드블럼,,윤성환,린드블럼,,"16,018",W,2016,08,27,114,1,0,0
21220,23235,정규,2016-08-30,,라이온즈파크,삼성,차우찬,,W 8:1,넥센,맥그레거,,차우찬,맥그레거,,"6,714",W,2016,08,30,115,1,0,0
21221,23236,정규,2016-08-31,,라이온즈파크,삼성,플란데,,L 6:15,넥센,박주현,,박주현,플란데,,"6,192",L,2016,08,31,116,0,1,0
21222,21655,정규,2016-09-01,,라이온즈파크,삼성,정인욱,,L 8:16,KIA,지크,,지크,정인욱,,"6,614",L,2016,09,01,117,0,1,0
21223,23567,정규,2016-09-03,,@잠실,삼성,윤성환,,W 5:3,두산,장원준,,백정현,이현승,장필준,"22,406",W,2016,09,03,118,1,0,0
21224,23568,정규,2016-09-04,,@잠실,삼성,최충연,,L 5:7,두산,유희관,,유희관,백정현,홍상삼,"19,009",L,2016,09,04,119,0,1,0
21225,21694,정규,2016-09-06,,라이온즈파크,삼성,차우찬,,W 11:6,kt,정성곤,,차우찬,정성곤,,"6,938",W,2016,09,06,120,1,0,0
21226,21695,정규,2016-09-07,,라이온즈파크,삼성,플란데,,L 9:13,kt,밴와트,,밴와트,플란데,,"8,926",L,2016,09,07,121,0,1,0
21227,24269,정규,2016-09-08,,@부산사직,삼성,정인욱,,L 4:5,롯데,린드블럼,,손승락,장필준,,"7,147",L,2016,09,08,122,0,1,0
21228,24270,정규,2016-09-09,,@부산사직,삼성,윤성환,,W 7:5,롯데,박진형,,장필준,박시영,심창민,"10,064",W,2016,09,09,123,1,0,0
21229,22285,정규,2016-09-10,,라이온즈파크,삼성,백정현,,W 4:1,NC,장현식,,장원삼,임정호,심창민,"13,472",W,2016,09,10,124,1,0,0
21230,22286,정규,2016-09-11,,라이온즈파크,삼성,차우찬,,W 2:0,NC,해커,,차우찬,해커,심창민,"12,872",W,2016,09,11,125,1,0,0
21231,25300,정규,2016-09-13,,라이온즈파크,삼성,플란데,,L 6:7,한화,이태양,,윤규진,권오준,,"11,670",L,2016,09,13,126,0,1,0
21232,25301,정규,2016-09-14,,라이온즈파크,삼성,정인욱,,W 9:6,한화,이재우,,김대우,서캠프,심창민,"13,306",W,2016,09,14,127,1,0,0
21233,23084,정규,2016-09-15,,@인천문학,삼성,윤성환,,W 9:5,SK,윤희상,,윤성환,윤희상,심창민,"12,644",W,2016,09,15,128,1,0,0
21234,23085,정규,2016-09-16,,@인천문학,삼성,백정현,,W 13:10,SK,김광현,,장원삼,채병용,,"22,162",W,2016,09,16,129,1,0,0
21235,22207,정규,2016-09-17,,@잠실,삼성,차우찬,,L 2:3,LG,봉중근,,임찬규,장원삼,,"22,719",L,2016,09,17,130,0,1,0
21236,22208,정규,2016-09-18,,@잠실,삼성,플란데,,L 0:5,LG,류제국,,류제국,플란데,,"20,240",L,2016,09,18,131,0,1,0
21237,23569,정규,2016-09-20,,@잠실,삼성,정인욱,,L 4:6,두산,보우덴,,보우덴,정인욱,,"12,197",L,2016,09,20,132,0,1,0
21238,24271,정규,2016-09-21,,라이온즈파크,삼성,윤성환,,L 9:10,롯데,박세웅,,손승락,심창민,,"4,604",L,2016,09,21,133,0,1,0
21239,23570,정규,2016-09-23,,라이온즈파크,삼성,차우찬,,W 4:3,두산,유희관,,차우찬,유희관,심창민,"6,427",W,2016,09,23,134,1,0,0
21240,23237,정규,2016-09-24,,라이온즈파크,삼성,플란데,,W 13:9,넥센,강윤구,,김대우,김상수,,"8,831",W,2016,09,24,135,1,0,0
21241,23238,정규,2016-09-25,,라이온즈파크,삼성,정인욱,,W 7:5,넥센,맥그레거,,김현우,이보근,심창민,"8,283",W,2016,09,25,136,1,0,0
21242,22287,정규,2016-09-27,,@마산,삼성,백정현,,W 5:3,NC,장현식,,백정현,장현식,심창민,"5,271",W,2016,09,27,137,1,0,0
21243,22289,정규,2016-09-29,,@마산,삼성,최충연,,L 4:5,NC,이재학,,이재학,최충연,이민호,"5,649",L,2016,09,29,138,0,1,0
21244,22290,정규,2016-09-29,,@마산,삼성,차우찬,,L 5:10,NC,해커,,해커,차우찬,,"2,834",L,2016,09,29,139,0,1,0
21245,22209,정규,2016-10-03,,라이온즈파크,삼성,플란데,,L 3:10,LG,허프,,허프,플란데,,"19,455",L,2016,10,03,140,0,1,0
21246,22210,정규,2016-10-04,,라이온즈파크,삼성,백정현,,W 5:4,LG,봉중근,,백정현,윤지웅,심창민,"15,675",W,2016,10,04,141,1,0,0
21247,21658,정규,2016-10-05,,라이온즈파크,삼성,차우찬,,L 2:4,KIA,지크,,윤석민,권오준,임창용,"6,077",L,2016,10,05,142,0,1,0
21248,21659,정규,2016-10-06,,@챔피언스필드,삼성,정인욱,,W 4:3,KIA,고효준,,정인욱,고효준,심창민,"12,059",W,2016,10,06,143,1,0,0
21249,23086,정규,2016-10-08,,@인천문학,삼성,플란데,,L 6:7,SK,전병두,,김주한,장필준,박희수,"21,493",L,2016,10,08,144,0,1,0
21250,26464,정규,1991-04-05,,@대전,쌍방울,,,W 11:0,빙그레,,,,,,,W,1991,04,05,1,1,0,0
21251,26465,정규,1991-04-06,,@대전,쌍방울,,,L 1:7,빙그레,,,,,,,L,1991,04,06,2,0,1,0
21252,26466,정규,1991-04-07,,@대전,쌍방울,,,W 7:5,빙그레,,,,,,,W,1991,04,07,3,1,0,0
21253,26519,정규,1991-04-09,,전주,쌍방울,,,L 7:12,삼성,,,,,,,L,1991,04,09,4,0,1,0
21254,26520,정규,1991-04-10,,전주,쌍방울,,,L 2:5,삼성,,,,,,,L,1991,04,10,5,0,1,0
21255,26521,정규,1991-04-11,,전주,쌍방울,,,W 3:2,삼성,,,,,,,W,1991,04,11,6,1,0,0
21256,26137,정규,1991-04-12,,전주,쌍방울,,,L 7:9,OB,,,,,,,L,1991,04,12,7,0,1,0
21257,26138,정규,1991-04-14,,전주,쌍방울,,,L 3:9,OB,,,,,,,L,1991,04,14,8,0,1,0
21258,26139,정규,1991-04-15,,전주,쌍방울,,,L 4:5,OB,,,,,,,L,1991,04,15,9,0,1,0
21259,26889,정규,1991-04-16,,@광주,쌍방울,,,L 5:7,해태,,,,,,,L,1991,04,16,10,0,1,0
21260,25971,정규,1991-04-19,,전주,쌍방울,,,L 3:4,LG,,,,,,,L,1991,04,19,11,0,1,0
21261,25972,정규,1991-04-20,,전주,쌍방울,,,L 6:10,LG,,,,,,,L,1991,04,20,12,0,1,0
21262,25973,정규,1991-04-21,,전주,쌍방울,,,L 2:6,LG,,,,,,,L,1991,04,21,13,0,1,0
21263,26522,정규,1991-04-23,,@대구,쌍방울,,,L 5:12,삼성,,,,,,,L,1991,04,23,14,0,1,0
21264,26523,정규,1991-04-24,,@대구,쌍방울,,,W 12:6,삼성,,,,,,,W,1991,04,24,15,1,0,0
21265,26524,정규,1991-04-25,,@대구,쌍방울,,,L 1:4,삼성,,,,,,,L,1991,04,25,16,0,1,0
21266,26687,정규,1991-04-26,,전주,쌍방울,,,W 4:1,태평양,,,,,,,W,1991,04,26,17,1,0,0
21267,26688,정규,1991-04-27,,전주,쌍방울,,,W 8:7,태평양,,,,,,,W,1991,04,27,18,1,0,0
21268,26689,정규,1991-04-28,,전주,쌍방울,,,L 8:10,태평양,,,,,,,L,1991,04,28,19,0,1,0
21269,25974,정규,1991-04-30,,@잠실,쌍방울,,,L 3:9,LG,,,,,,,L,1991,04,30,20,0,1,0
21270,25975,정규,1991-05-01,,@잠실,쌍방울,,,L 0:9,LG,,,,,,,L,1991,05,01,21,0,1,0
21271,25976,정규,1991-05-02,,@잠실,쌍방울,,,L 1:14,LG,,,,,,,L,1991,05,02,22,0,1,0
21272,26690,정규,1991-05-03,,@인천,쌍방울,,,L 0:6,태평양,,,,,,,L,1991,05,03,23,0,1,0
21273,26691,정규,1991-05-04,,@인천,쌍방울,,,W 6:4,태평양,,,,,,,W,1991,05,04,24,1,0,0
21274,26692,정규,1991-05-05,,@인천,쌍방울,,,W 9:5,태평양,,,,,,,W,1991,05,05,25,1,0,0
21275,26301,정규,1991-05-07,,전주,쌍방울,,,L 3:9,롯데,,,,,,,L,1991,05,07,26,0,1,0
21276,26302,정규,1991-05-08,,전주,쌍방울,,,L 2:14,롯데,,,,,,,L,1991,05,08,27,0,1,0
21277,26303,정규,1991-05-09,,전주,쌍방울,,,W 6:4,롯데,,,,,,,W,1991,05,09,28,1,0,0
21278,26890,정규,1991-05-10,,@광주,쌍방울,,,L 3:12,해태,,,,,,,L,1991,05,10,29,0,1,0
21279,26891,정규,1991-05-11,,@광주,쌍방울,,,L 2:6,해태,,,,,,,L,1991,05,11,30,0,1,0
21280,26892,정규,1991-05-11,,@광주,쌍방울,,,L 1:3,해태,,,,,,,L,1991,05,11,31,0,1,0
21281,26893,정규,1991-05-12,,@광주,쌍방울,,,W 10:5,해태,,,,,,,W,1991,05,12,32,1,0,0
21282,26467,정규,1991-05-14,,전주,쌍방울,,,W 10:5,빙그레,,,,,,,W,1991,05,14,33,1,0,0
21283,26468,정규,1991-05-16,,전주,쌍방울,,,L 2:13,빙그레,,,,,,,L,1991,05,16,34,0,1,0
21284,26469,정규,1991-05-16,,전주,쌍방울,,,W 8:5,빙그레,,,,,,,W,1991,05,16,35,1,0,0
21285,26894,정규,1991-05-17,,전주,쌍방울,,,L 2:5,해태,,,,,,,L,1991,05,17,36,0,1,0
