,Year,Team1,Game_idx,dummy_draw,dummy_lose,dummy_win,cum_win,cum_draw,cum_lose,Wpct
15347,2004,SK,26,0,0,1,12,1,13,0.48
15348,2004,SK,27,1,0,0,12,2,13,0.48
15349,2004,SK,28,0,1,0,12,2,14,0.46153846153846156
15350,2004,SK,29,1,0,0,12,3,14,0.46153846153846156
15351,2004,SK,30,0,0,1,13,3,14,0.48148148148148145
15352,2004,SK,31,0,0,1,14,3,14,0.5
15353,2004,SK,32,0,0,1,15,3,14,0.5172413793103449
15354,2004,SK,33,0,0,1,16,3,14,0.5333333333333333
15355,2004,SK,34,0,0,1,17,3,14,0.5483870967741935
15356,2004,SK,35,0,1,0,17,3,15,0.53125
15357,2004,SK,36,1,0,0,17,4,15,0.53125
15358,2004,SK,37,0,1,0,17,4,16,0.5151515151515151
15359,2004,SK,38,0,0,1,18,4,16,0.5294117647058824
15360,2004,SK,39,0,1,0,18,4,17,0.5142857142857142
15361,2004,SK,40,0,1,0,18,4,18,0.5
15362,2004,SK,41,0,1,0,18,4,19,0.4864864864864865
15363,2004,SK,42,0,1,0,18,4,20,0.47368421052631576
15364,2004,SK,43,0,1,0,18,4,21,0.46153846153846156
15365,2004,SK,44,0,0,1,19,4,21,0.475
15366,2004,SK,45,0,1,0,19,4,22,0.4634146341463415
15367,2004,SK,46,0,0,1,20,4,22,0.47619047619047616
15368,2004,SK,47,0,1,0,20,4,23,0.46511627906976744
15369,2004,SK,48,0,0,1,21,4,23,0.4772727272727273
15370,2004,SK,49,0,0,1,22,4,23,0.4888888888888889
15371,2004,SK,50,0,1,0,22,4,24,0.4782608695652174
15372,2004,SK,51,0,0,1,23,4,24,0.48936170212765956
15373,2004,SK,52,0,0,1,24,4,24,0.5
15374,2004,SK,53,0,1,0,24,4,25,0.4897959183673469
15375,2004,SK,54,0,1,0,24,4,26,0.48
15376,2004,SK,55,0,1,0,24,4,27,0.47058823529411764
15377,2004,SK,56,0,0,1,25,4,27,0.4807692307692308
15378,2004,SK,57,1,0,0,25,5,27,0.4807692307692308
15379,2004,SK,58,0,0,1,26,5,27,0.49056603773584906
15380,2004,SK,59,1,0,0,26,6,27,0.49056603773584906
15381,2004,SK,60,0,1,0,26,6,28,0.48148148148148145
15382,2004,SK,61,0,0,1,27,6,28,0.4909090909090909
15383,2004,SK,62,0,1,0,27,6,29,0.48214285714285715
15384,2004,SK,63,0,1,0,27,6,30,0.47368421052631576
15385,2004,SK,64,0,0,1,28,6,30,0.4827586206896552
15386,2004,SK,65,0,1,0,28,6,31,0.4745762711864407
15387,2004,SK,66,0,1,0,28,6,32,0.4666666666666667
15388,2004,SK,67,1,0,0,28,7,32,0.4666666666666667
15389,2004,SK,68,0,0,1,29,7,32,0.47540983606557374
15390,2004,SK,69,0,0,1,30,7,32,0.4838709677419355
15391,2004,SK,70,0,0,1,31,7,32,0.49206349206349204
15392,2004,SK,71,0,1,0,31,7,33,0.484375
15393,2004,SK,72,0,0,1,32,7,33,0.49230769230769234
15394,2004,SK,73,0,1,0,32,7,34,0.48484848484848486
15395,2004,SK,74,0,0,1,33,7,34,0.4925373134328358
15396,2004,SK,75,0,0,1,34,7,34,0.5
15397,2004,SK,76,0,1,0,34,7,35,0.4927536231884058
15398,2004,SK,77,0,0,1,35,7,35,0.5
15399,2004,SK,78,0,1,0,35,7,36,0.49295774647887325
15400,2004,SK,79,0,1,0,35,7,37,0.4861111111111111
15401,2004,SK,80,0,0,1,36,7,37,0.4931506849315068
15402,2004,SK,81,0,0,1,37,7,37,0.5
15403,2004,SK,82,0,0,1,38,7,37,0.5066666666666667
15404,2004,SK,83,0,0,1,39,7,37,0.5131578947368421
15405,2004,SK,84,0,0,1,40,7,37,0.5194805194805194
15406,2004,SK,85,0,0,1,41,7,37,0.5256410256410257
15407,2004,SK,86,0,1,0,41,7,38,0.5189873417721519
15408,2004,SK,87,0,1,0,41,7,39,0.5125
15409,2004,SK,88,0,1,0,41,7,40,0.5061728395061729
15410,2004,SK,89,0,1,0,41,7,41,0.5
15411,2004,SK,90,0,0,1,42,7,41,0.5060240963855421
15412,2004,SK,91,0,1,0,42,7,42,0.5
15413,2004,SK,92,0,1,0,42,7,43,0.49411764705882355
15414,2004,SK,93,0,1,0,42,7,44,0.4883720930232558
15415,2004,SK,94,0,1,0,42,7,45,0.4827586206896552
15416,2004,SK,95,0,0,1,43,7,45,0.48863636363636365
15417,2004,SK,96,0,1,0,43,7,46,0.48314606741573035
15418,2004,SK,97,0,0,1,44,7,46,0.4888888888888889
15419,2004,SK,98,0,1,0,44,7,47,0.4835164835164835
15420,2004,SK,99,0,0,1,45,7,47,0.4891304347826087
15421,2004,SK,100,0,0,1,46,7,47,0.4946236559139785
15422,2004,SK,101,0,0,1,47,7,47,0.5
15423,2004,SK,102,0,0,1,48,7,47,0.5052631578947369
15424,2004,SK,103,0,1,0,48,7,48,0.5
15425,2004,SK,104,0,1,0,48,7,49,0.4948453608247423
15426,2004,SK,105,0,0,1,49,7,49,0.5
15427,2004,SK,106,0,1,0,49,7,50,0.494949494949495
15428,2004,SK,107,0,0,1,50,7,50,0.5
15429,2004,SK,108,0,1,0,50,7,51,0.49504950495049505
15430,2004,SK,109,0,0,1,51,7,51,0.5
15431,2004,SK,110,0,1,0,51,7,52,0.49514563106796117
15432,2004,SK,111,0,0,1,52,7,52,0.5
15433,2004,SK,112,0,1,0,52,7,53,0.49523809523809526
15434,2004,SK,113,0,1,0,52,7,54,0.49056603773584906
15435,2004,SK,114,0,0,1,53,7,54,0.4953271028037383
15436,2004,SK,115,0,0,1,54,7,54,0.5
15437,2004,SK,116,0,1,0,54,7,55,0.4954128440366973
15438,2004,SK,117,1,0,0,54,8,55,0.4954128440366973
15439,2004,SK,118,0,0,1,55,8,55,0.5
15440,2004,SK,119,0,0,1,56,8,55,0.5045045045045045
15441,2004,SK,120,0,0,1,57,8,55,0.5089285714285714
15442,2004,SK,121,0,0,1,58,8,55,0.5132743362831859
15443,2004,SK,122,0,0,1,59,8,55,0.5175438596491229
15444,2004,SK,123,0,1,0,59,8,56,0.5130434782608696
15445,2004,SK,124,0,1,0,59,8,57,0.5086206896551724
15446,2004,SK,125,0,1,0,59,8,58,0.5042735042735043
15447,2004,SK,126,0,1,0,59,8,59,0.5
15448,2004,SK,127,0,0,1,60,8,59,0.5042016806722689
15449,2004,SK,128,0,1,0,60,8,60,0.5
15450,2004,SK,129,0,1,0,60,8,61,0.49586776859504134
15451,2004,SK,130,0,1,0,60,8,62,0.4918032786885246
15452,2004,SK,131,0,1,0,60,8,63,0.4878048780487805
15453,2004,SK,132,0,0,1,61,8,63,0.49193548387096775
15454,2004,SK,133,0,1,0,61,8,64,0.488
15455,2004,두산,1,0,1,0,0,0,1,0.0
15456,2004,두산,2,0,0,1,1,0,1,0.5
15457,2004,두산,3,0,1,0,1,0,2,0.3333333333333333
15458,2004,두산,4,0,1,0,1,0,3,0.25
15459,2004,두산,5,0,1,0,1,0,4,0.2
15460,2004,두산,6,0,0,1,2,0,4,0.3333333333333333
15461,2004,두산,7,0,1,0,2,0,5,0.2857142857142857
15462,2004,두산,8,0,1,0,2,0,6,0.25
15463,2004,두산,9,0,0,1,3,0,6,0.3333333333333333
15464,2004,두산,10,0,0,1,4,0,6,0.4
15465,2004,두산,11,0,1,0,4,0,7,0.36363636363636365
15466,2004,두산,12,0,1,0,4,0,8,0.3333333333333333
15467,2004,두산,13,1,0,0,4,1,8,0.3333333333333333
15468,2004,두산,14,0,0,1,5,1,8,0.38461538461538464
15469,2004,두산,15,0,1,0,5,1,9,0.35714285714285715
15470,2004,두산,16,0,0,1,6,1,9,0.4
15471,2004,두산,17,0,0,1,7,1,9,0.4375
15472,2004,두산,18,0,0,1,8,1,9,0.47058823529411764
15473,2004,두산,19,0,1,0,8,1,10,0.4444444444444444
15474,2004,두산,20,0,0,1,9,1,10,0.47368421052631576
15475,2004,두산,21,0,0,1,10,1,10,0.5
15476,2004,두산,22,0,0,1,11,1,10,0.5238095238095238
15477,2004,두산,23,0,1,0,11,1,11,0.5
15478,2004,두산,24,0,1,0,11,1,12,0.4782608695652174
15479,2004,두산,25,0,0,1,12,1,12,0.5
15480,2004,두산,26,0,1,0,12,1,13,0.48
15481,2004,두산,27,0,0,1,13,1,13,0.5
15482,2004,두산,28,0,0,1,14,1,13,0.5185185185185185
15483,2004,두산,29,0,1,0,14,1,14,0.5
15484,2004,두산,30,0,1,0,14,1,15,0.4827586206896552
15485,2004,두산,31,0,1,0,14,1,16,0.4666666666666667
15486,2004,두산,32,0,1,0,14,1,17,0.45161290322580644
15487,2004,두산,33,0,0,1,15,1,17,0.46875
15488,2004,두산,34,0,1,0,15,1,18,0.45454545454545453
15489,2004,두산,35,0,0,1,16,1,18,0.47058823529411764
15490,2004,두산,36,0,0,1,17,1,18,0.4857142857142857
15491,2004,두산,37,0,1,0,17,1,19,0.4722222222222222
15492,2004,두산,38,0,1,0,17,1,20,0.4594594594594595
15493,2004,두산,39,0,0,1,18,1,20,0.47368421052631576
15494,2004,두산,40,0,0,1,19,1,20,0.48717948717948717
15495,2004,두산,41,0,1,0,19,1,21,0.475
15496,2004,두산,42,0,0,1,20,1,21,0.4878048780487805
15497,2004,두산,43,0,0,1,21,1,21,0.5
15498,2004,두산,44,0,1,0,21,1,22,0.4883720930232558
15499,2004,두산,45,0,1,0,21,1,23,0.4772727272727273
15500,2004,두산,46,0,1,0,21,1,24,0.4666666666666667
15501,2004,두산,47,0,1,0,21,1,25,0.45652173913043476
15502,2004,두산,48,0,0,1,22,1,25,0.46808510638297873
15503,2004,두산,49,0,0,1,23,1,25,0.4791666666666667
15504,2004,두산,50,0,0,1,24,1,25,0.4897959183673469
15505,2004,두산,51,0,0,1,25,1,25,0.5
15506,2004,두산,52,0,0,1,26,1,25,0.5098039215686274
15507,2004,두산,53,0,1,0,26,1,26,0.5
15508,2004,두산,54,0,1,0,26,1,27,0.49056603773584906
15509,2004,두산,55,0,0,1,27,1,27,0.5
15510,2004,두산,56,0,0,1,28,1,27,0.509090909090909
15511,2004,두산,57,0,0,1,29,1,27,0.5178571428571429
15512,2004,두산,58,0,1,0,29,1,28,0.5087719298245614
15513,2004,두산,59,0,1,0,29,1,29,0.5
15514,2004,두산,60,0,0,1,30,1,29,0.5084745762711864
15515,2004,두산,61,0,0,1,31,1,29,0.5166666666666667
15516,2004,두산,62,0,0,1,32,1,29,0.5245901639344263
15517,2004,두산,63,0,0,1,33,1,29,0.532258064516129
15518,2004,두산,64,0,0,1,34,1,29,0.5396825396825397
15519,2004,두산,65,0,0,1,35,1,29,0.546875
15520,2004,두산,66,0,1,0,35,1,30,0.5384615384615384
15521,2004,두산,67,0,0,1,36,1,30,0.5454545454545454
15522,2004,두산,68,0,0,1,37,1,30,0.5522388059701493
15523,2004,두산,69,0,0,1,38,1,30,0.5588235294117647
15524,2004,두산,70,0,0,1,39,1,30,0.5652173913043478
15525,2004,두산,71,0,1,0,39,1,31,0.5571428571428572
15526,2004,두산,72,0,0,1,40,1,31,0.5633802816901409
15527,2004,두산,73,0,0,1,41,1,31,0.5694444444444444
15528,2004,두산,74,0,1,0,41,1,32,0.5616438356164384
15529,2004,두산,75,0,0,1,42,1,32,0.5675675675675675
15530,2004,두산,76,0,0,1,43,1,32,0.5733333333333334
15531,2004,두산,77,0,1,0,43,1,33,0.5657894736842105
15532,2004,두산,78,0,1,0,43,1,34,0.5584415584415584
15533,2004,두산,79,0,1,0,43,1,35,0.5512820512820513
15534,2004,두산,80,0,1,0,43,1,36,0.5443037974683544
15535,2004,두산,81,0,1,0,43,1,37,0.5375
15536,2004,두산,82,0,1,0,43,1,38,0.5308641975308642
15537,2004,두산,83,0,1,0,43,1,39,0.524390243902439
15538,2004,두산,84,0,0,1,44,1,39,0.5301204819277109
15539,2004,두산,85,0,0,1,45,1,39,0.5357142857142857
15540,2004,두산,86,0,0,1,46,1,39,0.5411764705882353
15541,2004,두산,87,0,1,0,46,1,40,0.5348837209302325
15542,2004,두산,88,0,0,1,47,1,40,0.5402298850574713
15543,2004,두산,89,0,0,1,48,1,40,0.5454545454545454
15544,2004,두산,90,0,1,0,48,1,41,0.5393258426966292
15545,2004,두산,91,0,0,1,49,1,41,0.5444444444444444
15546,2004,두산,92,0,0,1,50,1,41,0.5494505494505495
15547,2004,두산,93,0,1,0,50,1,42,0.5434782608695652
15548,2004,두산,94,0,0,1,51,1,42,0.5483870967741935
15549,2004,두산,95,0,1,0,51,1,43,0.5425531914893617
15550,2004,두산,96,0,1,0,51,1,44,0.5368421052631579
15551,2004,두산,97,0,1,0,51,1,45,0.53125
15552,2004,두산,98,0,1,0,51,1,46,0.5257731958762887
15553,2004,두산,99,0,0,1,52,1,46,0.5306122448979592
15554,2004,두산,100,0,1,0,52,1,47,0.5252525252525253
15555,2004,두산,101,0,1,0,52,1,48,0.52
15556,2004,두산,102,0,1,0,52,1,49,0.5148514851485149
15557,2004,두산,103,0,1,0,52,1,50,0.5098039215686274
15558,2004,두산,104,0,0,1,53,1,50,0.5145631067961165
15559,2004,두산,105,0,1,0,53,1,51,0.5096153846153846
15560,2004,두산,106,0,0,1,54,1,51,0.5142857142857142
15561,2004,두산,107,0,0,1,55,1,51,0.5188679245283019
15562,2004,두산,108,0,0,1,56,1,51,0.5233644859813084
15563,2004,두산,109,0,0,1,57,1,51,0.5277777777777778
15564,2004,두산,110,0,0,1,58,1,51,0.5321100917431193
15565,2004,두산,111,0,0,1,59,1,51,0.5363636363636364
15566,2004,두산,112,0,1,0,59,1,52,0.5315315315315315
15567,2004,두산,113,0,0,1,60,1,52,0.5357142857142857
15568,2004,두산,114,0,0,1,61,1,52,0.5398230088495575
15569,2004,두산,115,0,1,0,61,1,53,0.5350877192982456
15570,2004,두산,116,0,1,0,61,1,54,0.5304347826086957
15571,2004,두산,117,0,1,0,61,1,55,0.5258620689655172
15572,2004,두산,118,0,0,1,62,1,55,0.5299145299145299
15573,2004,두산,119,0,0,1,63,1,55,0.5338983050847458
15574,2004,두산,120,0,1,0,63,1,56,0.5294117647058824
15575,2004,두산,121,0,0,1,64,1,56,0.5333333333333333
15576,2004,두산,122,0,1,0,64,1,57,0.5289256198347108
15577,2004,두산,123,0,1,0,64,1,58,0.5245901639344263
15578,2004,두산,124,0,0,1,65,1,58,0.5284552845528455
15579,2004,두산,125,0,0,1,66,1,58,0.532258064516129
15580,2004,두산,126,0,1,0,66,1,59,0.528
15581,2004,두산,127,0,0,1,67,1,59,0.5317460317460317
15582,2004,두산,128,0,1,0,67,1,60,0.5275590551181102
15583,2004,두산,129,0,0,1,68,1,60,0.53125
15584,2004,두산,130,0,0,1,69,1,60,0.5348837209302325
15585,2004,두산,131,0,1,0,69,1,61,0.5307692307692308
15586,2004,두산,132,0,1,0,69,1,62,0.5267175572519084
15587,2004,두산,133,0,0,1,70,1,62,0.5303030303030303
15588,2004,롯데,1,0,1,0,0,0,1,0.0
15589,2004,롯데,2,0,0,1,1,0,1,0.5
15590,2004,롯데,3,0,0,1,2,0,1,0.6666666666666666
15591,2004,롯데,4,0,0,1,3,0,1,0.75
15592,2004,롯데,5,0,0,1,4,0,1,0.8
15593,2004,롯데,6,1,0,0,4,1,1,0.8
15594,2004,롯데,7,0,1,0,4,1,2,0.6666666666666666
15595,2004,롯데,8,0,1,0,4,1,3,0.5714285714285714
15596,2004,롯데,9,0,1,0,4,1,4,0.5
15597,2004,롯데,10,0,1,0,4,1,5,0.4444444444444444
15598,2004,롯데,11,0,1,0,4,1,6,0.4
15599,2004,롯데,12,0,1,0,4,1,7,0.36363636363636365
15600,2004,롯데,13,0,1,0,4,1,8,0.3333333333333333
15601,2004,롯데,14,0,0,1,5,1,8,0.38461538461538464
15602,2004,롯데,15,0,0,1,6,1,8,0.42857142857142855
15603,2004,롯데,16,0,1,0,6,1,9,0.4
15604,2004,롯데,17,0,1,0,6,1,10,0.375
15605,2004,롯데,18,0,1,0,6,1,11,0.35294117647058826
15606,2004,롯데,19,0,0,1,7,1,11,0.3888888888888889
15607,2004,롯데,20,0,1,0,7,1,12,0.3684210526315789
15608,2004,롯데,21,0,1,0,7,1,13,0.35
15609,2004,롯데,22,0,1,0,7,1,14,0.3333333333333333
15610,2004,롯데,23,0,1,0,7,1,15,0.3181818181818182
15611,2004,롯데,24,0,0,1,8,1,15,0.34782608695652173
15612,2004,롯데,25,0,0,1,9,1,15,0.375
15613,2004,롯데,26,0,1,0,9,1,16,0.36
15614,2004,롯데,27,1,0,0,9,2,16,0.36
15615,2004,롯데,28,0,0,1,10,2,16,0.38461538461538464
15616,2004,롯데,29,1,0,0,10,3,16,0.38461538461538464
15617,2004,롯데,30,0,1,0,10,3,17,0.37037037037037035
15618,2004,롯데,31,1,0,0,10,4,17,0.37037037037037035
15619,2004,롯데,32,0,0,1,11,4,17,0.39285714285714285
15620,2004,롯데,33,0,1,0,11,4,18,0.3793103448275862
15621,2004,롯데,34,0,0,1,12,4,18,0.4
15622,2004,롯데,35,0,0,1,13,4,18,0.41935483870967744
15623,2004,롯데,36,0,1,0,13,4,19,0.40625
15624,2004,롯데,37,0,0,1,14,4,19,0.42424242424242425
15625,2004,롯데,38,0,0,1,15,4,19,0.4411764705882353
15626,2004,롯데,39,0,1,0,15,4,20,0.42857142857142855
15627,2004,롯데,40,0,0,1,16,4,20,0.4444444444444444
15628,2004,롯데,41,0,0,1,17,4,20,0.4594594594594595
15629,2004,롯데,42,0,1,0,17,4,21,0.4473684210526316
15630,2004,롯데,43,0,1,0,17,4,22,0.4358974358974359
15631,2004,롯데,44,0,0,1,18,4,22,0.45
15632,2004,롯데,45,0,1,0,18,4,23,0.43902439024390244
15633,2004,롯데,46,0,0,1,19,4,23,0.4523809523809524
15634,2004,롯데,47,0,1,0,19,4,24,0.4418604651162791
15635,2004,롯데,48,0,0,1,20,4,24,0.45454545454545453
15636,2004,롯데,49,1,0,0,20,5,24,0.45454545454545453
15637,2004,롯데,50,0,1,0,20,5,25,0.4444444444444444
15638,2004,롯데,51,0,1,0,20,5,26,0.43478260869565216
15639,2004,롯데,52,0,1,0,20,5,27,0.425531914893617
15640,2004,롯데,53,0,1,0,20,5,28,0.4166666666666667
15641,2004,롯데,54,0,1,0,20,5,29,0.40816326530612246
15642,2004,롯데,55,0,1,0,20,5,30,0.4
15643,2004,롯데,56,0,0,1,21,5,30,0.4117647058823529
15644,2004,롯데,57,1,0,0,21,6,30,0.4117647058823529
15645,2004,롯데,58,1,0,0,21,7,30,0.4117647058823529
15646,2004,롯데,59,0,1,0,21,7,31,0.40384615384615385
15647,2004,롯데,60,1,0,0,21,8,31,0.40384615384615385
15648,2004,롯데,61,0,1,0,21,8,32,0.39622641509433965
15649,2004,롯데,62,0,1,0,21,8,33,0.3888888888888889
15650,2004,롯데,63,1,0,0,21,9,33,0.3888888888888889
15651,2004,롯데,64,0,1,0,21,9,34,0.38181818181818183
15652,2004,롯데,65,0,0,1,22,9,34,0.39285714285714285
15653,2004,롯데,66,0,1,0,22,9,35,0.38596491228070173
15654,2004,롯데,67,0,1,0,22,9,36,0.3793103448275862
15655,2004,롯데,68,0,0,1,23,9,36,0.3898305084745763
15656,2004,롯데,69,0,1,0,23,9,37,0.38333333333333336
15657,2004,롯데,70,0,0,1,24,9,37,0.39344262295081966
15658,2004,롯데,71,0,1,0,24,9,38,0.3870967741935484
15659,2004,롯데,72,0,1,0,24,9,39,0.38095238095238093
15660,2004,롯데,73,1,0,0,24,10,39,0.38095238095238093
15661,2004,롯데,74,0,0,1,25,10,39,0.390625
15662,2004,롯데,75,0,0,1,26,10,39,0.4
15663,2004,롯데,76,0,0,1,27,10,39,0.4090909090909091
15664,2004,롯데,77,0,1,0,27,10,40,0.40298507462686567
15665,2004,롯데,78,0,1,0,27,10,41,0.39705882352941174
15666,2004,롯데,79,0,1,0,27,10,42,0.391304347826087
15667,2004,롯데,80,0,0,1,28,10,42,0.4
15668,2004,롯데,81,0,1,0,28,10,43,0.39436619718309857
15669,2004,롯데,82,0,0,1,29,10,43,0.4027777777777778
15670,2004,롯데,83,0,1,0,29,10,44,0.3972602739726027
15671,2004,롯데,84,0,1,0,29,10,45,0.3918918918918919
15672,2004,롯데,85,0,1,0,29,10,46,0.38666666666666666
15673,2004,롯데,86,0,0,1,30,10,46,0.39473684210526316
15674,2004,롯데,87,0,1,0,30,10,47,0.38961038961038963
15675,2004,롯데,88,0,1,0,30,10,48,0.38461538461538464
15676,2004,롯데,89,0,1,0,30,10,49,0.379746835443038
15677,2004,롯데,90,0,0,1,31,10,49,0.3875
15678,2004,롯데,91,0,0,1,32,10,49,0.3950617283950617
15679,2004,롯데,92,0,1,0,32,10,50,0.3902439024390244
15680,2004,롯데,93,0,1,0,32,10,51,0.3855421686746988
15681,2004,롯데,94,0,0,1,33,10,51,0.39285714285714285
15682,2004,롯데,95,0,1,0,33,10,52,0.38823529411764707
15683,2004,롯데,96,0,0,1,34,10,52,0.3953488372093023
15684,2004,롯데,97,0,0,1,35,10,52,0.40229885057471265
15685,2004,롯데,98,0,1,0,35,10,53,0.3977272727272727
15686,2004,롯데,99,0,1,0,35,10,54,0.39325842696629215
15687,2004,롯데,100,0,1,0,35,10,55,0.3888888888888889
15688,2004,롯데,101,1,0,0,35,11,55,0.3888888888888889
15689,2004,롯데,102,0,1,0,35,11,56,0.38461538461538464
15690,2004,롯데,103,0,0,1,36,11,56,0.391304347826087
15691,2004,롯데,104,0,0,1,37,11,56,0.3978494623655914
15692,2004,롯데,105,0,1,0,37,11,57,0.39361702127659576
15693,2004,롯데,106,0,1,0,37,11,58,0.3894736842105263
15694,2004,롯데,107,0,1,0,37,11,59,0.3854166666666667
15695,2004,롯데,108,0,0,1,38,11,59,0.3917525773195876
15696,2004,롯데,109,0,1,0,38,11,60,0.3877551020408163
15697,2004,롯데,110,0,0,1,39,11,60,0.3939393939393939
15698,2004,롯데,111,0,1,0,39,11,61,0.39
15699,2004,롯데,112,0,0,1,40,11,61,0.39603960396039606
15700,2004,롯데,113,0,1,0,40,11,62,0.39215686274509803
15701,2004,롯데,114,0,1,0,40,11,63,0.3883495145631068
15702,2004,롯데,115,0,0,1,41,11,63,0.3942307692307692
15703,2004,롯데,116,0,1,0,41,11,64,0.3904761904761905
15704,2004,롯데,117,0,1,0,41,11,65,0.3867924528301887
15705,2004,롯데,118,0,1,0,41,11,66,0.38317757009345793
15706,2004,롯데,119,0,0,1,42,11,66,0.3888888888888889
15707,2004,롯데,120,0,1,0,42,11,67,0.3853211009174312
15708,2004,롯데,121,0,0,1,43,11,67,0.39090909090909093
15709,2004,롯데,122,0,0,1,44,11,67,0.3963963963963964
15710,2004,롯데,123,0,0,1,45,11,67,0.4017857142857143
15711,2004,롯데,124,0,1,0,45,11,68,0.39823008849557523
15712,2004,롯데,125,0,1,0,45,11,69,0.39473684210526316
15713,2004,롯데,126,0,1,0,45,11,70,0.391304347826087
15714,2004,롯데,127,0,0,1,46,11,70,0.39655172413793105
15715,2004,롯데,128,0,0,1,47,11,70,0.4017094017094017
15716,2004,롯데,129,0,1,0,47,11,71,0.3983050847457627
15717,2004,롯데,130,0,1,0,47,11,72,0.3949579831932773
15718,2004,롯데,131,0,0,1,48,11,72,0.4
15719,2004,롯데,132,0,0,1,49,11,72,0.4049586776859504
15720,2004,롯데,133,0,0,1,50,11,72,0.4098360655737705
15721,2004,삼성,1,0,0,1,1,0,0,1.0
15722,2004,삼성,2,0,1,0,1,0,1,0.5
15723,2004,삼성,3,0,1,0,1,0,2,0.3333333333333333
15724,2004,삼성,4,0,0,1,2,0,2,0.5
15725,2004,삼성,5,0,0,1,3,0,2,0.6
15726,2004,삼성,6,0,1,0,3,0,3,0.5
15727,2004,삼성,7,1,0,0,3,1,3,0.5
15728,2004,삼성,8,0,0,1,4,1,3,0.5714285714285714
15729,2004,삼성,9,0,0,1,5,1,3,0.625
15730,2004,삼성,10,0,1,0,5,1,4,0.5555555555555556
15731,2004,삼성,11,0,1,0,5,1,5,0.5
15732,2004,삼성,12,0,0,1,6,1,5,0.5454545454545454
15733,2004,삼성,13,1,0,0,6,2,5,0.5454545454545454
15734,2004,삼성,14,0,1,0,6,2,6,0.5
15735,2004,삼성,15,0,1,0,6,2,7,0.46153846153846156
15736,2004,삼성,16,0,0,1,7,2,7,0.5
15737,2004,삼성,17,0,1,0,7,2,8,0.4666666666666667
15738,2004,삼성,18,0,1,0,7,2,9,0.4375
15739,2004,삼성,19,0,0,1,8,2,9,0.47058823529411764
15740,2004,삼성,20,0,1,0,8,2,10,0.4444444444444444
15741,2004,삼성,21,0,0,1,9,2,10,0.47368421052631576
15742,2004,삼성,22,0,0,1,10,2,10,0.5
15743,2004,삼성,23,0,0,1,11,2,10,0.5238095238095238
15744,2004,삼성,24,0,0,1,12,2,10,0.5454545454545454
15745,2004,삼성,25,0,1,0,12,2,11,0.5217391304347826
15746,2004,삼성,26,0,0,1,13,2,11,0.5416666666666666
15747,2004,삼성,27,0,0,1,14,2,11,0.56
15748,2004,삼성,28,0,1,0,14,2,12,0.5384615384615384
15749,2004,삼성,29,0,1,0,14,2,13,0.5185185185185185
15750,2004,삼성,30,0,1,0,14,2,14,0.5
15751,2004,삼성,31,0,1,0,14,2,15,0.4827586206896552
15752,2004,삼성,32,0,1,0,14,2,16,0.4666666666666667
15753,2004,삼성,33,0,1,0,14,2,17,0.45161290322580644
15754,2004,삼성,34,0,1,0,14,2,18,0.4375
15755,2004,삼성,35,1,0,0,14,3,18,0.4375
15756,2004,삼성,36,0,1,0,14,3,19,0.42424242424242425
15757,2004,삼성,37,0,1,0,14,3,20,0.4117647058823529
15758,2004,삼성,38,0,1,0,14,3,21,0.4
15759,2004,삼성,39,0,0,1,15,3,21,0.4166666666666667
15760,2004,삼성,40,0,0,1,16,3,21,0.43243243243243246
15761,2004,삼성,41,0,0,1,17,3,21,0.4473684210526316
15762,2004,삼성,42,0,0,1,18,3,21,0.46153846153846156
15763,2004,삼성,43,0,0,1,19,3,21,0.475
15764,2004,삼성,44,0,0,1,20,3,21,0.4878048780487805
15765,2004,삼성,45,0,1,0,20,3,22,0.47619047619047616
15766,2004,삼성,46,0,0,1,21,3,22,0.4883720930232558
15767,2004,삼성,47,0,0,1,22,3,22,0.5
15768,2004,삼성,48,1,0,0,22,4,22,0.5
15769,2004,삼성,49,0,0,1,23,4,22,0.5111111111111111
15770,2004,삼성,50,0,0,1,24,4,22,0.5217391304347826
15771,2004,삼성,51,0,1,0,24,4,23,0.5106382978723404
15772,2004,삼성,52,0,1,0,24,4,24,0.5
15773,2004,삼성,53,0,0,1,25,4,24,0.5102040816326531
15774,2004,삼성,54,0,0,1,26,4,24,0.52
15775,2004,삼성,55,0,0,1,27,4,24,0.5294117647058824
15776,2004,삼성,56,0,1,0,27,4,25,0.5192307692307693
15777,2004,삼성,57,1,0,0,27,5,25,0.5192307692307693
15778,2004,삼성,58,0,0,1,28,5,25,0.5283018867924528
15779,2004,삼성,59,1,0,0,28,6,25,0.5283018867924528
15780,2004,삼성,60,0,1,0,28,6,26,0.5185185185185185
15781,2004,삼성,61,0,1,0,28,6,27,0.509090909090909
15782,2004,삼성,62,0,0,1,29,6,27,0.5178571428571429
15783,2004,삼성,63,0,0,1,30,6,27,0.5263157894736842
15784,2004,삼성,64,0,0,1,31,6,27,0.5344827586206896
15785,2004,삼성,65,0,0,1,32,6,27,0.5423728813559322
15786,2004,삼성,66,0,0,1,33,6,27,0.55
15787,2004,삼성,67,0,1,0,33,6,28,0.5409836065573771
15788,2004,삼성,68,0,0,1,34,6,28,0.5483870967741935
15789,2004,삼성,69,0,0,1,35,6,28,0.5555555555555556
15790,2004,삼성,70,0,0,1,36,6,28,0.5625
