rank,game_idx,win_diff,probability
5,6,4,0.0
5,6,5,0.0
5,6,6,0.0
5,6,7,0.0
5,7,-7,1.0
5,7,-6,1.0
5,7,-5,1.0
5,7,-4,1.0
5,7,-3,1.0
5,7,-2,0.3333333333333333
5,7,-1,0.3333333333333333
5,7,0,0.0
5,7,1,0.0
5,7,2,0.0
5,7,3,0.0
5,7,4,0.0
5,7,5,0.0
5,7,6,0.0
5,7,7,0.0
5,8,-7,1.0
5,8,-6,1.0
5,8,-5,1.0
5,8,-4,1.0
5,8,-3,1.0
5,8,-2,0.5
5,8,-1,0.5
5,8,0,0.5
5,8,1,0.5
5,8,2,0.5
5,8,3,0.0
5,8,4,0.0
5,8,5,0.0
5,8,6,0.0
5,8,7,0.0
5,9,-7,1.0
5,9,-6,1.0
5,9,-5,1.0
5,9,-4,1.0
5,9,-3,1.0
5,9,-2,1.0
5,9,-1,1.0
5,9,0,1.0
5,9,1,1.0
5,9,2,1.0
5,9,3,0.0
5,9,4,0.0
5,9,5,0.0
5,9,6,0.0
5,9,7,0.0
5,10,-7,1.0
5,10,-6,1.0
5,10,-5,1.0
5,10,-4,0.75
5,10,-3,0.75
5,10,-2,0.625
5,10,-1,0.625
5,10,0,0.625
5,10,1,0.5
5,10,2,0.125
5,10,3,0.125
5,10,4,0.125
5,10,5,0.125
5,10,6,0.125
5,10,7,0.0
5,11,-7,1.0
5,11,-6,1.0
5,11,-5,1.0
5,11,-4,1.0
5,11,-3,1.0
5,11,-2,1.0
5,11,-1,0.8333333333333334
5,11,0,0.6666666666666666
5,11,1,0.5
5,11,2,0.3333333333333333
5,11,3,0.3333333333333333
5,11,4,0.16666666666666666
5,11,5,0.16666666666666666
5,11,6,0.16666666666666666
5,11,7,0.0
5,12,-7,1.0
5,12,-6,1.0
5,12,-5,1.0
5,12,-4,1.0
5,12,-3,0.9
5,12,-2,0.9
5,12,-1,0.8
5,12,0,0.6
5,12,1,0.5
5,12,2,0.4
5,12,3,0.2
5,12,4,0.2
5,12,5,0.1
5,12,6,0.0
5,12,7,0.0
5,13,-7,1.0
5,13,-6,1.0
5,13,-5,1.0
5,13,-4,0.9090909090909091
5,13,-3,0.8181818181818182
5,13,-2,0.8181818181818182
5,13,-1,0.8181818181818182
5,13,0,0.6363636363636364
5,13,1,0.5454545454545454
5,13,2,0.2727272727272727
5,13,3,0.2727272727272727
5,13,4,0.18181818181818182
5,13,5,0.0
5,13,6,0.0
5,13,7,0.0
5,14,-7,1.0
5,14,-6,1.0
5,14,-5,1.0
5,14,-4,0.8181818181818182
5,14,-3,0.8181818181818182
5,14,-2,0.8181818181818182
5,14,-1,0.7272727272727273
5,14,0,0.5454545454545454
5,14,1,0.45454545454545453
5,14,2,0.36363636363636365
5,14,3,0.2727272727272727
5,14,4,0.2727272727272727
5,14,5,0.09090909090909091
5,14,6,0.0
5,14,7,0.0
5,15,-7,1.0
5,15,-6,1.0
5,15,-5,1.0
5,15,-4,0.9090909090909091
5,15,-3,0.8181818181818182
5,15,-2,0.8181818181818182
5,15,-1,0.7272727272727273
5,15,0,0.6363636363636364
5,15,1,0.45454545454545453
5,15,2,0.36363636363636365
5,15,3,0.2727272727272727
5,15,4,0.18181818181818182
5,15,5,0.09090909090909091
5,15,6,0.0
5,15,7,0.0
5,16,-7,1.0
5,16,-6,0.9166666666666666
5,16,-5,0.9166666666666666
5,16,-4,0.75
5,16,-3,0.75
5,16,-2,0.5833333333333334
5,16,-1,0.5833333333333334
5,16,0,0.4166666666666667
5,16,1,0.4166666666666667
5,16,2,0.3333333333333333
5,16,3,0.16666666666666666
5,16,4,0.08333333333333333
5,16,5,0.0
5,16,6,0.0
5,16,7,0.0
5,17,-7,1.0
5,17,-6,1.0
5,17,-5,1.0
5,17,-4,1.0
5,17,-3,1.0
5,17,-2,0.6666666666666666
5,17,-1,0.5333333333333333
5,17,0,0.4
5,17,1,0.3333333333333333
5,17,2,0.13333333333333333
5,17,3,0.13333333333333333
5,17,4,0.06666666666666667
5,17,5,0.0
5,17,6,0.0
5,17,7,0.0
5,18,-7,1.0
5,18,-6,1.0
5,18,-5,1.0
5,18,-4,1.0
5,18,-3,0.8333333333333334
5,18,-2,0.8333333333333334
5,18,-1,0.5555555555555556
5,18,0,0.4444444444444444
5,18,1,0.3888888888888889
5,18,2,0.2777777777777778
5,18,3,0.2222222222222222
5,18,4,0.05555555555555555
5,18,5,0.0
5,18,6,0.0
5,18,7,0.0
5,19,-7,1.0
5,19,-6,1.0
5,19,-5,1.0
5,19,-4,1.0
5,19,-3,0.9285714285714286
5,19,-2,0.9285714285714286
5,19,-1,0.7142857142857143
5,19,0,0.7142857142857143
5,19,1,0.35714285714285715
5,19,2,0.21428571428571427
5,19,3,0.14285714285714285
5,19,4,0.0
5,19,5,0.0
5,19,6,0.0
5,19,7,0.0
5,20,-7,1.0
5,20,-6,1.0
5,20,-5,1.0
5,20,-4,1.0
5,20,-3,1.0
5,20,-2,1.0
5,20,-1,0.8
5,20,0,0.6
5,20,1,0.4
5,20,2,0.13333333333333333
5,20,3,0.06666666666666667
5,20,4,0.06666666666666667
5,20,5,0.0
5,20,6,0.0
5,20,7,0.0
5,21,-7,1.0
5,21,-6,1.0
5,21,-5,1.0
5,21,-4,1.0
5,21,-3,1.0
5,21,-2,0.875
5,21,-1,0.75
5,21,0,0.625
5,21,1,0.4375
5,21,2,0.1875
5,21,3,0.125
5,21,4,0.0625
5,21,5,0.0
5,21,6,0.0
5,21,7,0.0
5,22,-7,1.0
5,22,-6,1.0
5,22,-5,1.0
5,22,-4,1.0
5,22,-3,0.875
5,22,-2,0.8125
5,22,-1,0.625
5,22,0,0.625
5,22,1,0.5
5,22,2,0.375
5,22,3,0.25
5,22,4,0.125
5,22,5,0.0625
5,22,6,0.0625
5,22,7,0.0
5,23,-7,1.0
5,23,-6,1.0
5,23,-5,1.0
5,23,-4,0.9285714285714286
5,23,-3,0.9285714285714286
5,23,-2,0.8571428571428571
5,23,-1,0.7857142857142857
5,23,0,0.5714285714285714
5,23,1,0.42857142857142855
5,23,2,0.21428571428571427
5,23,3,0.07142857142857142
5,23,4,0.07142857142857142
5,23,5,0.07142857142857142
5,23,6,0.07142857142857142
5,23,7,0.07142857142857142
5,24,-7,1.0
5,24,-6,1.0
5,24,-5,1.0
5,24,-4,0.9090909090909091
5,24,-3,0.9090909090909091
5,24,-2,0.8181818181818182
5,24,-1,0.7272727272727273
5,24,0,0.7272727272727273
5,24,1,0.6363636363636364
5,24,2,0.2727272727272727
5,24,3,0.09090909090909091
5,24,4,0.09090909090909091
5,24,5,0.09090909090909091
5,24,6,0.09090909090909091
5,24,7,0.0
5,25,-7,1.0
5,25,-6,1.0
5,25,-5,0.9285714285714286
5,25,-4,0.9285714285714286
5,25,-3,0.9285714285714286
5,25,-2,0.7142857142857143
5,25,-1,0.5714285714285714
5,25,0,0.5714285714285714
5,25,1,0.42857142857142855
5,25,2,0.21428571428571427
5,25,3,0.14285714285714285
5,25,4,0.14285714285714285
5,25,5,0.0
5,25,6,0.0
5,25,7,0.0
5,26,-7,1.0
5,26,-6,1.0
5,26,-5,1.0
5,26,-4,1.0
5,26,-3,0.9230769230769231
5,26,-2,0.7692307692307693
5,26,-1,0.7692307692307693
5,26,0,0.6923076923076923
5,26,1,0.46153846153846156
5,26,2,0.38461538461538464
5,26,3,0.15384615384615385
5,26,4,0.07692307692307693
5,26,5,0.0
5,26,6,0.0
5,26,7,0.0
5,27,-7,1.0
5,27,-6,1.0
5,27,-5,1.0
5,27,-4,0.9333333333333333
5,27,-3,0.9333333333333333
5,27,-2,0.9333333333333333
5,27,-1,0.8
5,27,0,0.7333333333333333
5,27,1,0.6666666666666666
5,27,2,0.5333333333333333
5,27,3,0.3333333333333333
5,27,4,0.06666666666666667
5,27,5,0.06666666666666667
5,27,6,0.0
5,27,7,0.0
5,28,-7,1.0
5,28,-6,1.0
5,28,-5,1.0
5,28,-4,0.9333333333333333
5,28,-3,0.9333333333333333
5,28,-2,0.9333333333333333
5,28,-1,0.8
5,28,0,0.7333333333333333
5,28,1,0.5333333333333333
5,28,2,0.4
5,28,3,0.4
5,28,4,0.2
5,28,5,0.13333333333333333
5,28,6,0.0
5,28,7,0.0
5,29,-7,1.0
5,29,-6,1.0
5,29,-5,1.0
5,29,-4,0.9230769230769231
5,29,-3,0.9230769230769231
5,29,-2,0.8461538461538461
5,29,-1,0.7692307692307693
5,29,0,0.6153846153846154
5,29,1,0.38461538461538464
5,29,2,0.3076923076923077
5,29,3,0.07692307692307693
5,29,4,0.07692307692307693
5,29,5,0.07692307692307693
5,29,6,0.07692307692307693
5,29,7,0.0
5,30,-7,1.0
5,30,-6,1.0
5,30,-5,1.0
5,30,-4,1.0
5,30,-3,1.0
5,30,-2,0.9333333333333333
5,30,-1,0.8666666666666667
5,30,0,0.6666666666666666
5,30,1,0.6
5,30,2,0.3333333333333333
5,30,3,0.3333333333333333
5,30,4,0.3333333333333333
5,30,5,0.06666666666666667
5,30,6,0.0
5,30,7,0.0
5,31,-7,1.0
5,31,-6,1.0
5,31,-5,1.0
5,31,-4,1.0
5,31,-3,0.9473684210526315
5,31,-2,0.8421052631578947
5,31,-1,0.7894736842105263
5,31,0,0.7368421052631579
5,31,1,0.5263157894736842
5,31,2,0.42105263157894735
5,31,3,0.42105263157894735
5,31,4,0.3684210526315789
5,31,5,0.21052631578947367
5,31,6,0.10526315789473684
5,31,7,0.0
5,32,-7,1.0
5,32,-6,1.0
5,32,-5,1.0
5,32,-4,1.0
5,32,-3,1.0
5,32,-2,0.8888888888888888
5,32,-1,0.7777777777777778
5,32,0,0.7222222222222222
5,32,1,0.5555555555555556
5,32,2,0.5
5,32,3,0.3888888888888889
5,32,4,0.16666666666666666
5,32,5,0.1111111111111111
5,32,6,0.05555555555555555
5,32,7,0.05555555555555555
5,33,-7,1.0
5,33,-6,1.0
5,33,-5,1.0
5,33,-4,1.0
5,33,-3,1.0
5,33,-2,0.8695652173913043
5,33,-1,0.7391304347826086
5,33,0,0.5652173913043478
5,33,1,0.4782608695652174
5,33,2,0.21739130434782608
5,33,3,0.17391304347826086
5,33,4,0.13043478260869565
5,33,5,0.08695652173913043
5,33,6,0.043478260869565216
5,33,7,0.043478260869565216
5,34,-7,1.0
5,34,-6,1.0
5,34,-5,1.0
5,34,-4,1.0
5,34,-3,0.9090909090909091
5,34,-2,0.9090909090909091
5,34,-1,0.7272727272727273
5,34,0,0.5454545454545454
5,34,1,0.45454545454545453
5,34,2,0.3181818181818182
5,34,3,0.18181818181818182
5,34,4,0.09090909090909091
5,34,5,0.045454545454545456
5,34,6,0.045454545454545456
5,34,7,0.045454545454545456
5,35,-7,1.0
5,35,-6,1.0
5,35,-5,1.0
5,35,-4,0.9583333333333334
5,35,-3,0.9583333333333334
5,35,-2,0.9166666666666666
5,35,-1,0.75
5,35,0,0.5833333333333334
5,35,1,0.5
5,35,2,0.20833333333333334
5,35,3,0.125
5,35,4,0.08333333333333333
5,35,5,0.041666666666666664
5,35,6,0.041666666666666664
5,35,7,0.041666666666666664
5,36,-7,1.0
5,36,-6,1.0
5,36,-5,1.0
5,36,-4,1.0
5,36,-3,0.95
5,36,-2,0.95
5,36,-1,0.85
5,36,0,0.55
5,36,1,0.45
5,36,2,0.3
5,36,3,0.1
5,36,4,0.1
5,36,5,0.1
5,36,6,0.05
5,36,7,0.0
5,37,-7,1.0
5,37,-6,1.0
5,37,-5,1.0
5,37,-4,1.0
5,37,-3,1.0
5,37,-2,0.95
5,37,-1,0.8
5,37,0,0.6
5,37,1,0.5
5,37,2,0.35
5,37,3,0.2
5,37,4,0.1
5,37,5,0.05
5,37,6,0.0
5,37,7,0.0
5,38,-7,1.0
5,38,-6,1.0
5,38,-5,1.0
5,38,-4,0.95
5,38,-3,0.95
5,38,-2,0.8
5,38,-1,0.8
5,38,0,0.65
5,38,1,0.5
5,38,2,0.25
5,38,3,0.1
5,38,4,0.05
5,38,5,0.0
5,38,6,0.0
5,38,7,0.0
5,39,-7,1.0
5,39,-6,1.0
5,39,-5,0.9473684210526315
5,39,-4,0.9473684210526315
5,39,-3,0.8947368421052632
5,39,-2,0.7894736842105263
5,39,-1,0.7894736842105263
5,39,0,0.7368421052631579
5,39,1,0.47368421052631576
5,39,2,0.2631578947368421
5,39,3,0.21052631578947367
5,39,4,0.10526315789473684
5,39,5,0.0
5,39,6,0.0
5,39,7,0.0
5,40,-7,1.0
5,40,-6,0.9444444444444444
5,40,-5,0.9444444444444444
5,40,-4,0.9444444444444444
5,40,-3,0.8333333333333334
5,40,-2,0.7777777777777778
5,40,-1,0.6111111111111112
5,40,0,0.5555555555555556
5,40,1,0.2777777777777778
5,40,2,0.2777777777777778
5,40,3,0.05555555555555555
5,40,4,0.0
5,40,5,0.0
5,40,6,0.0
5,40,7,0.0
5,41,-7,1.0
5,41,-6,1.0
5,41,-5,1.0
5,41,-4,1.0
5,41,-3,1.0
5,41,-2,0.9545454545454546
5,41,-1,0.7727272727272727
5,41,0,0.5454545454545454
5,41,1,0.45454545454545453
5,41,2,0.3181818181818182
5,41,3,0.13636363636363635
5,41,4,0.045454545454545456
5,41,5,0.045454545454545456
5,41,6,0.0
5,41,7,0.0
5,42,-7,1.0
5,42,-6,1.0
5,42,-5,1.0
5,42,-4,1.0
5,42,-3,1.0
5,42,-2,0.8095238095238095
5,42,-1,0.7142857142857143
5,42,0,0.5714285714285714
5,42,1,0.47619047619047616
5,42,2,0.3333333333333333
5,42,3,0.19047619047619047
5,42,4,0.14285714285714285
5,42,5,0.09523809523809523
5,42,6,0.0
5,42,7,0.0
5,43,-7,1.0
5,43,-6,1.0
5,43,-5,1.0
5,43,-4,1.0
5,43,-3,1.0
5,43,-2,0.7222222222222222
5,43,-1,0.5
5,43,0,0.3888888888888889
5,43,1,0.2777777777777778
5,43,2,0.2222222222222222
5,43,3,0.2222222222222222
5,43,4,0.1111111111111111
5,43,5,0.05555555555555555
5,43,6,0.05555555555555555
5,43,7,0.05555555555555555
5,44,-7,1.0
5,44,-6,1.0
5,44,-5,1.0
5,44,-4,0.95
5,44,-3,0.95
5,44,-2,0.9
5,44,-1,0.7
5,44,0,0.55
5,44,1,0.4
5,44,2,0.25
5,44,3,0.15
5,44,4,0.05
5,44,5,0.05
5,44,6,0.05
5,44,7,0.0
5,45,-7,1.0
5,45,-6,1.0
5,45,-5,0.9473684210526315
5,45,-4,0.9473684210526315
5,45,-3,0.8947368421052632
5,45,-2,0.8947368421052632
5,45,-1,0.7368421052631579
5,45,0,0.631578947368421
5,45,1,0.5263157894736842
5,45,2,0.3157894736842105
5,45,3,0.15789473684210525
5,45,4,0.05263157894736842
5,45,5,0.05263157894736842
5,45,6,0.05263157894736842
5,45,7,0.0
5,46,-7,1.0
5,46,-6,1.0
5,46,-5,1.0
5,46,-4,1.0
5,46,-3,1.0
5,46,-2,1.0
5,46,-1,0.8888888888888888
5,46,0,0.7222222222222222
5,46,1,0.6111111111111112
5,46,2,0.3888888888888889
5,46,3,0.16666666666666666
5,46,4,0.05555555555555555
5,46,5,0.05555555555555555
5,46,6,0.05555555555555555
5,46,7,0.0
5,47,-7,1.0
5,47,-6,1.0
5,47,-5,1.0
5,47,-4,0.9444444444444444
5,47,-3,0.8333333333333334
5,47,-2,0.8333333333333334
5,47,-1,0.7777777777777778
5,47,0,0.6111111111111112
5,47,1,0.4444444444444444
5,47,2,0.2222222222222222
5,47,3,0.05555555555555555
5,47,4,0.0
5,47,5,0.0
5,47,6,0.0
5,47,7,0.0
5,48,-7,1.0
5,48,-6,1.0
5,48,-5,0.9523809523809523
5,48,-4,0.9047619047619048
5,48,-3,0.9047619047619048
5,48,-2,0.8571428571428571
5,48,-1,0.6190476190476191
5,48,0,0.5238095238095238
5,48,1,0.47619047619047616
5,48,2,0.19047619047619047
5,48,3,0.14285714285714285
5,48,4,0.09523809523809523
5,48,5,0.047619047619047616
5,48,6,0.0
5,48,7,0.0
5,49,-7,1.0
5,49,-6,1.0
5,49,-5,0.9565217391304348
5,49,-4,0.9565217391304348
5,49,-3,0.9130434782608695
5,49,-2,0.8260869565217391
5,49,-1,0.7391304347826086
5,49,0,0.6521739130434783
5,49,1,0.34782608695652173
5,49,2,0.17391304347826086
5,49,3,0.043478260869565216
5,49,4,0.043478260869565216
5,49,5,0.0
5,49,6,0.0
5,49,7,0.0
5,50,-7,1.0
5,50,-6,0.95
5,50,-5,0.9
5,50,-4,0.9
5,50,-3,0.85
5,50,-2,0.85
5,50,-1,0.75
5,50,0,0.6
5,50,1,0.5
5,50,2,0.3
5,50,3,0.1
5,50,4,0.0
5,50,5,0.0
5,50,6,0.0
5,50,7,0.0
5,51,-7,1.0
5,51,-6,1.0
5,51,-5,1.0
5,51,-4,1.0
5,51,-3,0.9545454545454546
5,51,-2,0.9090909090909091
5,51,-1,0.7727272727272727
5,51,0,0.6363636363636364
5,51,1,0.4090909090909091
5,51,2,0.22727272727272727
5,51,3,0.045454545454545456
5,51,4,0.0
5,51,5,0.0
5,51,6,0.0
5,51,7,0.0
5,52,-7,1.0
5,52,-6,1.0
5,52,-5,0.9565217391304348
5,52,-4,0.9130434782608695
5,52,-3,0.8695652173913043
5,52,-2,0.8695652173913043
5,52,-1,0.8260869565217391
5,52,0,0.6956521739130435
5,52,1,0.43478260869565216
5,52,2,0.21739130434782608
5,52,3,0.13043478260869565
5,52,4,0.043478260869565216
5,52,5,0.0
5,52,6,0.0
5,52,7,0.0
5,53,-7,1.0
5,53,-6,1.0
5,53,-5,1.0
5,53,-4,0.9090909090909091
5,53,-3,0.9090909090909091
5,53,-2,0.8636363636363636
5,53,-1,0.7727272727272727
5,53,0,0.7272727272727273
5,53,1,0.5909090909090909
5,53,2,0.2727272727272727
5,53,3,0.22727272727272727
5,53,4,0.18181818181818182
5,53,5,0.18181818181818182
5,53,6,0.0
5,53,7,0.0
5,54,-7,1.0
5,54,-6,1.0
5,54,-5,1.0
5,54,-4,0.9545454545454546
5,54,-3,0.9545454545454546
5,54,-2,0.8636363636363636
5,54,-1,0.6363636363636364
5,54,0,0.45454545454545453
5,54,1,0.3181818181818182
5,54,2,0.09090909090909091
5,54,3,0.045454545454545456
5,54,4,0.045454545454545456
5,54,5,0.045454545454545456
5,54,6,0.0
5,54,7,0.0
5,55,-7,1.0
5,55,-6,1.0
5,55,-5,1.0
5,55,-4,1.0
5,55,-3,1.0
5,55,-2,0.9523809523809523
5,55,-1,0.7142857142857143
5,55,0,0.7142857142857143
5,55,1,0.38095238095238093
5,55,2,0.09523809523809523
5,55,3,0.047619047619047616
5,55,4,0.047619047619047616
5,55,5,0.0
5,55,6,0.0
5,55,7,0.0
5,56,-7,1.0
5,56,-6,1.0
5,56,-5,1.0
5,56,-4,1.0
5,56,-3,0.9130434782608695
5,56,-2,0.8695652173913043
5,56,-1,0.7391304347826086
5,56,0,0.6521739130434783
5,56,1,0.43478260869565216
5,56,2,0.21739130434782608
5,56,3,0.0
5,56,4,0.0
5,56,5,0.0
5,56,6,0.0
5,56,7,0.0
5,57,-7,1.0
5,57,-6,1.0
5,57,-5,1.0
5,57,-4,0.9565217391304348
5,57,-3,0.9130434782608695
5,57,-2,0.782608695652174
5,57,-1,0.6521739130434783
5,57,0,0.4782608695652174
5,57,1,0.34782608695652173
5,57,2,0.21739130434782608
5,57,3,0.13043478260869565
5,57,4,0.043478260869565216
5,57,5,0.043478260869565216
5,57,6,0.0
5,57,7,0.0
5,58,-7,1.0
5,58,-6,1.0
5,58,-5,1.0
5,58,-4,0.96
5,58,-3,0.84
5,58,-2,0.72
5,58,-1,0.64
5,58,0,0.56
5,58,1,0.36
5,58,2,0.2
5,58,3,0.12
5,58,4,0.08
5,58,5,0.0
5,58,6,0.0
5,58,7,0.0
5,59,-7,1.0
5,59,-6,1.0
5,59,-5,1.0
5,59,-4,1.0
5,59,-3,0.9166666666666666
5,59,-2,0.75
5,59,-1,0.75
5,59,0,0.5833333333333334
5,59,1,0.4583333333333333
5,59,2,0.2916666666666667
5,59,3,0.125
5,59,4,0.0
5,59,5,0.0
5,59,6,0.0
5,59,7,0.0
5,60,-7,1.0
5,60,-6,1.0
5,60,-5,1.0
5,60,-4,1.0
5,60,-3,0.9583333333333334
5,60,-2,0.8333333333333334
5,60,-1,0.7083333333333334
5,60,0,0.6666666666666666
5,60,1,0.4166666666666667
5,60,2,0.25
5,60,3,0.20833333333333334
5,60,4,0.08333333333333333
5,60,5,0.041666666666666664
5,60,6,0.041666666666666664
5,60,7,0.0
5,61,-7,1.0
5,61,-6,1.0
5,61,-5,1.0
5,61,-4,0.9565217391304348
5,61,-3,0.9565217391304348
5,61,-2,0.9130434782608695
5,61,-1,0.8695652173913043
5,61,0,0.6521739130434783
5,61,1,0.391304347826087
5,61,2,0.13043478260869565
5,61,3,0.043478260869565216
5,61,4,0.043478260869565216
5,61,5,0.0
5,61,6,0.0
5,61,7,0.0
5,62,-7,1.0
5,62,-6,1.0
5,62,-5,1.0
5,62,-4,1.0
5,62,-3,0.8636363636363636
5,62,-2,0.7727272727272727
5,62,-1,0.7272727272727273
5,62,0,0.5909090909090909
5,62,1,0.4090909090909091
5,62,2,0.22727272727272727
5,62,3,0.045454545454545456
5,62,4,0.0
5,62,5,0.0
5,62,6,0.0
5,62,7,0.0
5,63,-7,1.0
5,63,-6,1.0
5,63,-5,1.0
5,63,-4,1.0
5,63,-3,0.875
5,63,-2,0.7916666666666666
5,63,-1,0.75
5,63,0,0.5416666666666666
5,63,1,0.375
5,63,2,0.25
5,63,3,0.125
5,63,4,0.08333333333333333
5,63,5,0.041666666666666664
5,63,6,0.041666666666666664
5,63,7,0.0
5,64,-7,1.0
5,64,-6,1.0
5,64,-5,1.0
5,64,-4,1.0
5,64,-3,0.9615384615384616
5,64,-2,0.8076923076923077
5,64,-1,0.7307692307692307
5,64,0,0.6153846153846154
5,64,1,0.46153846153846156
5,64,2,0.34615384615384615
5,64,3,0.2692307692307692
5,64,4,0.07692307692307693
5,64,5,0.038461538461538464
5,64,6,0.038461538461538464
5,64,7,0.0
5,65,-7,1.0
5,65,-6,1.0
5,65,-5,1.0
5,65,-4,1.0
5,65,-3,0.8333333333333334
5,65,-2,0.8333333333333334
5,65,-1,0.6666666666666666
5,65,0,0.5
5,65,1,0.3333333333333333
5,65,2,0.25
5,65,3,0.125
5,65,4,0.041666666666666664
5,65,5,0.0
5,65,6,0.0
5,65,7,0.0
5,66,-7,1.0
5,66,-6,1.0
5,66,-5,1.0
5,66,-4,0.9615384615384616
5,66,-3,0.9230769230769231
5,66,-2,0.8076923076923077
5,66,-1,0.6538461538461539
5,66,0,0.6153846153846154
5,66,1,0.5
5,66,2,0.3076923076923077
5,66,3,0.11538461538461539
5,66,4,0.038461538461538464
5,66,5,0.038461538461538464
5,66,6,0.0
5,66,7,0.0
5,67,-7,1.0
5,67,-6,1.0
5,67,-5,1.0
5,67,-4,1.0
5,67,-3,0.9259259259259259
5,67,-2,0.8518518518518519
5,67,-1,0.7037037037037037
5,67,0,0.6296296296296297
5,67,1,0.48148148148148145
5,67,2,0.3333333333333333
5,67,3,0.18518518518518517
5,67,4,0.07407407407407407
5,67,5,0.037037037037037035
5,67,6,0.0
5,67,7,0.0
5,68,-7,1.0
5,68,-6,1.0
5,68,-5,1.0
5,68,-4,1.0
5,68,-3,0.9130434782608695
5,68,-2,0.782608695652174
5,68,-1,0.6956521739130435
5,68,0,0.5652173913043478
5,68,1,0.5217391304347826
5,68,2,0.2608695652173913
5,68,3,0.13043478260869565
5,68,4,0.13043478260869565
5,68,5,0.0
5,68,6,0.0
5,68,7,0.0
5,69,-7,1.0
5,69,-6,1.0
5,69,-5,1.0
5,69,-4,1.0
5,69,-3,0.9090909090909091
5,69,-2,0.8636363636363636
5,69,-1,0.7727272727272727
5,69,0,0.5909090909090909
5,69,1,0.45454545454545453
5,69,2,0.3181818181818182
5,69,3,0.13636363636363635
5,69,4,0.045454545454545456
5,69,5,0.045454545454545456
5,69,6,0.0
5,69,7,0.0
5,70,-7,1.0
5,70,-6,1.0
5,70,-5,1.0
5,70,-4,1.0
5,70,-3,0.9130434782608695
5,70,-2,0.8260869565217391
5,70,-1,0.8260869565217391
5,70,0,0.6521739130434783
5,70,1,0.4782608695652174
5,70,2,0.2608695652173913
5,70,3,0.17391304347826086
5,70,4,0.08695652173913043
5,70,5,0.0
5,70,6,0.0
5,70,7,0.0
5,71,-7,1.0
5,71,-6,1.0
5,71,-5,1.0
5,71,-4,0.9615384615384616
5,71,-3,0.9615384615384616
5,71,-2,0.7692307692307693
5,71,-1,0.6538461538461539
5,71,0,0.5
5,71,1,0.46153846153846156
5,71,2,0.34615384615384615
5,71,3,0.19230769230769232
5,71,4,0.11538461538461539
5,71,5,0.038461538461538464
5,71,6,0.0
5,71,7,0.0
5,72,-7,1.0
5,72,-6,1.0
5,72,-5,1.0
5,72,-4,1.0
5,72,-3,1.0
5,72,-2,0.96
5,72,-1,0.92
5,72,0,0.64
5,72,1,0.56
5,72,2,0.44
5,72,3,0.24
5,72,4,0.12
5,72,5,0.04
5,72,6,0.0
5,72,7,0.0
5,73,-7,1.0
5,73,-6,1.0
5,73,-5,1.0
5,73,-4,1.0
5,73,-3,0.9583333333333334
5,73,-2,0.9166666666666666
5,73,-1,0.75
5,73,0,0.6666666666666666
5,73,1,0.4583333333333333
5,73,2,0.3333333333333333
5,73,3,0.25
5,73,4,0.08333333333333333
5,73,5,0.0
5,73,6,0.0
5,73,7,0.0
5,74,-7,1.0
5,74,-6,1.0
5,74,-5,1.0
5,74,-4,0.9583333333333334
5,74,-3,0.9583333333333334
5,74,-2,0.9166666666666666
5,74,-1,0.8333333333333334
5,74,0,0.5833333333333334
5,74,1,0.3333333333333333
5,74,2,0.2916666666666667
5,74,3,0.08333333333333333
5,74,4,0.041666666666666664
5,74,5,0.041666666666666664
5,74,6,0.041666666666666664
5,74,7,0.0
5,75,-7,1.0
5,75,-6,1.0
5,75,-5,1.0
5,75,-4,1.0
5,75,-3,1.0
5,75,-2,0.9259259259259259
5,75,-1,0.8148148148148148
5,75,0,0.5555555555555556
5,75,1,0.4444444444444444
5,75,2,0.3333333333333333
5,75,3,0.2222222222222222
5,75,4,0.1111111111111111
5,75,5,0.037037037037037035
5,75,6,0.037037037037037035
5,75,7,0.037037037037037035
5,76,-7,1.0
5,76,-6,1.0
5,76,-5,1.0
5,76,-4,0.9629629629629629
5,76,-3,0.9259259259259259
5,76,-2,0.8888888888888888
5,76,-1,0.8518518518518519
5,76,0,0.5925925925925926
5,76,1,0.4074074074074074
5,76,2,0.37037037037037035
5,76,3,0.2962962962962963
5,76,4,0.1111111111111111
5,76,5,0.037037037037037035
5,76,6,0.0
5,76,7,0.0
5,77,-7,1.0
5,77,-6,1.0
5,77,-5,1.0
5,77,-4,0.9615384615384616
5,77,-3,0.9615384615384616
5,77,-2,0.9230769230769231
5,77,-1,0.8076923076923077
5,77,0,0.6153846153846154
5,77,1,0.4230769230769231
5,77,2,0.3076923076923077
5,77,3,0.19230769230769232
5,77,4,0.07692307692307693
5,77,5,0.038461538461538464
5,77,6,0.0
5,77,7,0.0
5,78,-7,1.0
5,78,-6,1.0
5,78,-5,1.0
5,78,-4,1.0
5,78,-3,0.9259259259259259
5,78,-2,0.8518518518518519
5,78,-1,0.8148148148148148
5,78,0,0.7407407407407407
5,78,1,0.5925925925925926
5,78,2,0.4074074074074074
5,78,3,0.2222222222222222
5,78,4,0.07407407407407407
5,78,5,0.0
5,78,6,0.0
5,78,7,0.0
5,79,-7,1.0
5,79,-6,1.0
5,79,-5,1.0
5,79,-4,1.0
5,79,-3,0.9230769230769231
5,79,-2,0.8846153846153846
5,79,-1,0.7692307692307693
5,79,0,0.6923076923076923
